# Source: Michon et al., Nat. Commun. 14, 3033 (2023), doi:10.1038/s41467-023-38762-5
# Open data: Yareta (University of Geneva), DOI 10.26037/yareta:zvtvqwmbl5emvd3bxr6sluurqi (CC-BY-4.0)
# Archive member: researchdata/for-yareta/experimental-data/Epsilon_LSCO-0p24.txt
# Fetched by scripts/fetch_michon2023.py; content below is verbatim.
#
# Complex relative dielectric function of La(2-x)Sr(x)CuO(4) at x=0.24 versus
# energy at temperatures T = [9,15,20,30,40,50,60,75,100,150,200,250,300] Kelvin
#
# Energy (eV)	Eps1 9K	Eps2 9K	Eps1 15K	Eps2 15K	Eps1 20K	Eps2 20K	Eps1 30K	Eps2 30K	Eps1 40K	Eps2 40K	Eps1 50K	Eps2 50K	Eps1 60K	Eps2 60K	Eps1 75K	Eps2 75K	Eps1 100K	Eps2 100K	Eps1 150K	Eps2 150K	Eps1 200K	Eps2 200K	Eps1 250K	Eps2 250K	Eps1 300K	Eps2 300K
#
0.21041211	-57.842801	22.354837	-57.972874	21.992691	-58.073456	21.477171	-58.192306	21.414768	-58.267069	21.955681	-58.274204	21.940891	-57.835466	22.175814	-57.493190	23.818163	-56.328258	25.952568	-56.111840	25.822098	-54.597999	27.838263	-53.125678	29.546463	-52.533141	31.836853
0.21089566	-57.587259	22.278278	-57.709933	21.901789	-57.806101	21.390459	-57.950247	21.324905	-58.010134	21.860298	-58.008807	21.859512	-57.592060	22.079269	-57.230044	23.729790	-56.086534	25.847689	-55.870494	25.724075	-54.360327	27.723700	-52.894168	29.422541	-52.311033	31.729094
0.21137919	-57.346538	22.188131	-57.450822	21.809580	-57.547129	21.305012	-57.705450	21.217747	-57.756319	21.753885	-57.754186	21.771399	-57.348492	21.966713	-56.980952	23.637026	-55.855721	25.736856	-55.636353	25.617336	-54.130951	27.601421	-52.671890	29.295593	-52.107311	31.611715
0.21185033	-57.107100	22.082790	-57.201201	21.722605	-57.300758	21.220282	-57.456061	21.110920	-57.499798	21.639456	-57.507152	21.681124	-57.097775	21.852877	-56.741995	23.543993	-55.631260	25.623678	-55.407118	25.510492	-53.903932	27.484259	-52.456288	29.167103	-51.911083	31.493675
0.21233386	-56.843696	21.978203	-56.951680	21.629099	-57.051166	21.127193	-57.194381	20.999943	-57.219046	21.529106	-57.255060	21.587494	-56.830775	21.744545	-56.498936	23.441406	-55.398938	25.501040	-55.173062	25.403034	-53.674982	27.368538	-52.231033	29.040154	-51.715623	31.372015
0.21280500	-56.583133	21.893501	-56.708025	21.529568	-56.805585	21.033096	-56.930229	20.890417	-56.940831	21.441357	-57.012219	21.489779	-56.570503	21.646091	-56.259365	23.343979	-55.165902	25.381014	-54.950944	25.297436	-53.460833	27.257874	-52.017482	28.927315	-51.533147	31.251730
0.21328853	-56.327351	21.814205	-56.447150	21.422562	-56.550094	20.935976	-56.646171	20.787262	-56.664403	21.360117	-56.755043	21.377232	-56.303073	21.545982	-56.016448	23.240797	-54.920545	25.258217	-54.725383	25.179060	-53.247669	27.126953	-51.814178	28.805504	-51.352045	31.116913
0.21375968	-56.087783	21.735067	-56.183138	21.334562	-56.298688	20.843908	-56.365372	20.706411	-56.401728	21.289349	-56.486214	21.275827	-56.036659	21.455133	-55.776892	23.139502	-54.671890	25.145830	-54.497492	25.062038	-53.023552	26.996990	-51.616788	28.674562	-51.168434	30.983250
0.21424320	-55.844717	21.647249	-55.920902	21.253086	-56.039469	20.749928	-56.088361	20.638874	-56.144284	21.220961	-56.206706	21.191793	-55.763135	21.377476	-55.529021	23.038651	-54.414699	25.052790	-54.258242	24.946110	-52.785838	26.882612	-51.404007	28.539766	-50.980853	30.860775
0.21472675	-55.599510	21.560722	-55.666389	21.172640	-55.776596	20.659340	-55.826534	20.573364	-55.899509	21.147429	-55.937721	21.119272	-55.502356	21.312719	-55.282914	22.941673	-54.175360	24.972261	-54.017872	24.838713	-52.563717	26.780769	-51.188534	28.416359	-50.816051	30.734821
0.21519788	-55.363719	21.476519	-55.421470	21.091448	-55.518350	20.576847	-55.577704	20.502914	-55.663477	21.060698	-55.684810	21.049589	-55.264464	21.246157	-55.044165	22.842928	-53.958750	24.888512	-53.788036	24.738689	-52.365374	26.671417	-50.988255	28.299688	-50.665817	30.593378
0.21568142	-55.119849	21.381020	-55.166952	21.006971	-55.251198	20.497377	-55.319092	20.432032	-55.407996	20.967970	-55.427280	20.979446	-55.024904	21.169119	-54.791572	22.746975	-53.739120	24.795544	-53.555841	24.639652	-52.157969	26.537468	-50.788541	28.176195	-50.504381	30.429132
0.21615255	-54.870648	21.296711	-54.917251	20.936577	-54.992633	20.439629	-55.071104	20.375317	-55.149699	20.890772	-55.182193	20.924833	-54.790266	21.094561	-54.545981	22.667355	-53.526249	24.713581	-53.335351	24.548836	-51.934272	26.416414	-50.595967	28.059105	-50.331211	30.268286
0.21663609	-54.616583	21.223595	-54.672460	20.868481	-54.747690	20.386122	-54.832857	20.314880	-54.891550	20.827625	-54.951443	20.866304	-54.554491	21.018812	-54.307547	22.594858	-53.326771	24.631556	-53.121047	24.455822	-51.707512	26.312262	-50.408607	27.932777	-50.150395	30.111092
0.21710722	-54.380694	21.163864	-54.441881	20.796701	-54.523802	20.324125	-54.607023	20.243868	-54.656743	20.768915	-54.738420	20.794474	-54.329419	20.937464	-54.090507	22.517736	-53.151283	24.532190	-52.923191	24.355789	-51.506435	26.219229	-50.226745	27.797716	-49.981287	29.955015
0.21759075	-54.154601	21.094933	-54.204198	20.717281	-54.294101	20.246824	-54.368438	20.162172	-54.423857	20.693371	-54.514822	20.698616	-54.091607	20.845140	-53.870730	22.426334	-52.967627	24.398323	-52.719603	24.232553	-51.319542	26.104956	-50.030479	27.652729	-49.806105	29.781902
0.21807429	-53.930395	21.017975	-53.961359	20.640018	-54.056056	20.169909	-54.118569	20.084820	-54.181264	20.617298	-54.269174	20.600945	-53.841662	20.762325	-53.645139	22.330770	-52.755641	24.249966	-52.495502	24.100342	-51.124989	25.967926	-49.823513	27.511417	-49.615478	29.604437
0.21854542	-53.710066	20.940113	-53.726395	20.575506	-53.823937	20.101631	-53.874711	20.027288	-53.944233	20.555437	-54.017997	20.525377	-53.600623	20.695784	-53.421541	22.239189	-52.523454	24.121090	-52.257963	23.988976	-50.914791	25.837286	-49.618962	27.385712	-49.417071	29.441240
0.21902896	-53.482835	20.860485	-53.495882	20.507406	-53.592441	20.033205	-53.639414	19.971237	-53.714557	20.497339	-53.769976	20.465279	-53.364435	20.631538	-53.192129	22.149317	-52.282545	24.007219	-52.019605	23.898039	-50.693090	25.712954	-49.417021	27.258799	-49.213166	29.283375
0.21950009	-53.262793	20.784874	-53.274322	20.438541	-53.371113	19.961893	-53.419754	19.915316	-53.504507	20.433458	-53.545465	20.410038	-53.142814	20.569895	-52.971774	22.062107	-52.053404	23.907818	-51.806510	23.813036	-50.478203	25.603573	-49.221709	27.134462	-49.015751	29.132120
0.21998364	-53.039363	20.703945	-53.046942	20.362892	-53.142466	19.885876	-53.201049	19.848339	-53.291392	20.350456	-53.327103	20.343819	-52.922147	20.499868	-52.746928	21.971552	-51.825144	23.808601	-51.597136	23.715164	-50.266472	25.493256	-49.021150	27.008371	-48.808816	28.981806
0.22045477	-52.819069	20.624578	-52.821751	20.293692	-52.916829	19.811218	-52.985751	19.777426	-53.073963	20.264620	-53.115675	20.270126	-52.707454	20.430241	-52.526978	21.880978	-51.603985	23.714195	-51.389050	23.614923	-50.061991	25.382336	-48.828070	26.888966	-48.606554	28.850239
0.22093831	-52.590390	20.545259	-52.595731	20.229019	-52.683404	19.739777	-52.762175	19.704027	-52.842451	20.172863	-52.894429	20.187426	-52.489646	20.355509	-52.296919	21.789137	-51.379133	23.625616	-51.172810	23.517324	-49.849156	25.273523	-48.635202	26.762989	-48.412682	28.719831
0.22142184	-52.361416	20.473646	-52.378505	20.160868	-52.451422	19.668678	-52.537848	19.629789	-52.598233	20.086983	-52.665981	20.105616	-52.270663	20.276913	-52.063666	21.703367	-51.163092	23.540031	-50.961863	23.420305	-49.640039	25.167414	-48.439833	26.631306	-48.227189	28.587198
0.22189298	-52.144829	20.409151	-52.168936	20.088697	-52.222973	19.604563	-52.317285	19.557360	-52.354245	20.019964	-52.439509	20.030109	-52.053502	20.201807	-51.837619	21.627571	-50.958689	23.456635	-50.758057	23.322330	-49.438326	25.067089	-48.241672	26.506603	-48.050335	28.452780
0.22237651	-51.931525	20.343426	-51.948977	20.007151	-51.991346	19.548758	-52.087620	19.484566	-52.113312	19.970446	-52.206579	19.961199	-51.831081	20.131262	-51.611741	21.556992	-50.755005	23.373331	-50.544918	23.220098	-49.236625	24.969450	-48.038464	26.389820	-47.867348	28.312109
0.22284766	-51.732111	20.274895	-51.725413	19.936607	-51.777395	19.502726	-51.861502	19.421402	-51.898597	19.925074	-51.986748	19.902325	-51.621508	20.065395	-51.400771	21.490082	-50.567716	23.290012	-50.335038	23.131668	-49.050749	24.872385	-47.850191	26.276884	-47.689354	28.179905
0.22333118	-51.530229	20.190914	-51.500600	19.875574	-51.573738	19.448854	-51.634319	19.365032	-51.690491	19.866848	-51.771518	19.837559	-51.412835	19.991558	-51.190950	21.417801	-50.382623	23.187515	-50.130695	23.041105	-48.864418	24.759468	-47.659105	26.154764	-47.514954	28.037653
0.22380233	-51.323592	20.101103	-51.292740	19.818903	-51.380590	19.384850	-51.423182	19.314838	-51.486930	19.802830	-51.563965	19.771582	-51.207599	19.914124	-50.991090	21.348902	-50.192868	23.078564	-49.935841	22.948555	-48.674010	24.646063	-47.467340	26.038116	-47.341891	27.893475
0.22428586	-51.098824	20.013346	-51.089140	19.756323	-51.180198	19.310978	-51.217169	19.256580	-51.276658	19.737013	-51.352781	19.700336	-50.992857	19.835905	-50.793956	21.267532	-49.988020	22.967058	-49.736478	22.849524	-48.473603	24.533182	-47.272674	25.927906	-47.160763	27.744678
0.22476938	-50.868356	19.937738	-50.888323	19.681780	-50.976172	19.232084	-51.012459	19.190788	-51.069025	19.669704	-51.141189	19.625811	-50.778293	19.760096	-50.591669	21.176943	-49.778724	22.863634	-49.535666	22.746336	-48.273198	24.426031	-47.089511	25.815491	-46.977363	27.590405
0.22524053	-50.648478	19.878773	-50.684460	19.605101	-50.771406	19.149929	-50.810040	19.123381	-50.868175	19.600830	-50.931401	19.549393	-50.569824	19.685020	-50.385166	21.088812	-49.578116	22.763542	-49.334911	22.643003	-48.082113	24.323370	-46.913424	25.697010	-46.788102	27.440363
0.22572406	-50.435744	19.820980	-50.469189	19.534269	-50.549828	19.067968	-50.599453	19.055975	-50.658557	19.523674	-50.708307	19.475113	-50.352500	19.609406	-50.167651	21.006683	-49.367822	22.656046	-49.120832	22.540888	-47.887872	24.214863	-46.725154	25.570337	-46.586284	27.297516
0.22619520	-50.238422	19.766935	-50.265735	19.475418	-50.328197	19.003643	-50.395889	18.994896	-50.445975	19.454844	-50.490465	19.416603	-50.139896	19.544092	-49.959792	20.938684	-49.151958	22.563959	-48.910173	22.454996	-47.695956	24.110985	-46.534359	25.456476	-46.392276	27.165562
0.22667873	-50.047653	19.700806	-50.068477	19.406935	-50.109289	18.948072	-50.192875	18.931166	-50.228873	19.393211	-50.278803	19.361256	-49.929644	19.482327	-49.757562	20.865849	-48.938401	22.489958	-48.704305	22.372175	-47.499923	24.006327	-46.345462	25.344070	-46.195525	27.037111
0.22714987	-49.861944	19.624512	-49.874753	19.335133	-49.908383	18.900059	-49.996180	18.863157	-50.024388	19.341291	-50.080855	19.303337	-49.733395	19.418375	-49.561893	20.794300	-48.752484	22.416306	-48.510967	22.289865	-47.310125	23.906553	-46.165407	25.230455	-46.009554	26.915901
0.22763340	-49.661260	19.533579	-49.672610	19.257919	-49.715706	18.841225	-49.788945	18.793665	-49.825840	19.287298	-49.879173	19.240147	-49.531452	19.342859	-49.364872	20.721466	-48.571457	22.326439	-48.316031	22.203238	-47.117266	23.803938	-45.976221	25.111300	-45.823787	26.791420
0.22811694	-49.442328	19.451723	-49.466657	19.185743	-49.524114	18.772596	-49.581566	18.733786	-49.634794	19.229727	-49.679180	19.180120	-49.320467	19.271658	-49.173605	20.646797	-48.386371	22.222328	-48.122458	22.111803	-46.925011	23.704388	-45.780959	24.998264	-45.641745	26.670418
0.22858807	-49.228698	19.393196	-49.270066	19.118933	-49.334363	18.699793	-49.390546	18.678143	-49.455144	19.168541	-49.493252	19.120590	-49.118545	19.215748	-48.992622	20.568140	-48.194934	22.118942	-47.932381	22.025410	-46.742029	23.606535	-45.593185	24.900589	-45.473536	26.547171
0.22907162	-49.027232	19.339109	-49.073582	19.046806	-49.133345	18.620075	-49.203247	18.609375	-49.274436	19.093775	-49.308934	19.046532	-48.926272	19.152689	-48.804963	20.471720	-47.991203	22.014517	-47.740951	21.932289	-46.555041	23.502272	-45.415207	24.802616	-45.301525	26.410673
0.22954275	-48.843125	19.277628	-48.880506	18.968966	-48.930013	18.548664	-49.014572	18.529655	-49.093107	19.010929	-49.121796	18.960529	-48.740246	19.080593	-48.606117	20.375607	-47.786006	21.919638	-47.551230	21.840199	-46.369266	23.398794	-45.250375	24.692959	-45.126224	26.267876
0.23002629	-48.653705	19.202459	-48.673094	18.889624	-48.721083	18.478516	-48.805662	18.450109	-48.896653	18.921305	-48.913156	18.873896	-48.540118	18.999567	-48.389073	20.285343	-47.573591	21.832541	-47.353233	21.744411	-46.172844	23.294640	-45.070973	24.572828	-44.929839	26.122881
0.23049742	-48.458819	19.123655	-48.465970	18.822531	-48.517040	18.418232	-48.597069	18.390053	-48.695433	18.838631	-48.702771	18.803370	-48.335487	18.932859	-48.174029	20.219213	-47.372098	21.761074	-47.155217	21.656324	-45.979486	23.206573	-44.886345	24.462248	-44.727494	25.996466
0.23098096	-48.248288	19.054731	-48.260335	18.765755	-48.314428	18.360777	-48.397000	18.339439	-48.484886	18.759954	-48.493376	18.740440	-48.133606	18.874807	-47.970215	20.165092	-47.180223	21.688179	-46.952157	21.572071	-45.793118	23.118320	-44.699009	24.360392	-44.522503	25.882278
0.23146449	-48.044287	19.001755	-48.070730	18.708479	-48.118727	18.302137	-48.214656	18.281910	-48.274166	18.690672	-48.292177	18.677099	-47.944240	18.814198	-47.786092	20.105686	-46.995373	21.606779	-46.751453	21.494375	-45.612633	23.026316	-44.522021	24.256182	-44.326787	25.779711
0.23193564	-47.863649	18.950514	-47.894176	18.634459	-47.932261	18.241383	-48.041388	18.205372	-48.073187	18.624456	-48.097908	18.610235	-47.764327	18.744436	-47.614377	20.033890	-46.812739	21.521431	-46.561925	21.424471	-45.438135	22.930790	-44.349841	24.150427	-44.150137	25.683355
0.23241916	-47.684731	18.875486	-47.697972	18.541006	-47.739970	18.169643	-47.846789	18.111303	-47.866306	18.559099	-47.892170	18.538475	-47.572602	18.662304	-47.432670	19.945107	-46.618780	21.432657	-46.376150	21.351662	-45.254079	22.827124	-44.169024	24.036615	-43.979174	25.571182
0.23289029	-47.492912	18.799522	-47.481666	18.459242	-47.542762	18.099468	-47.634033	18.027859	-47.667229	18.502882	-47.684921	18.479900	-47.372514	18.584469	-47.241833	19.857632	-46.425698	21.357233	-46.199740	21.277622	-45.065288	22.730104	-43.983871	23.932650	-43.803518	25.457121
0.23337384	-47.287610	18.736624	-47.252321	18.402576	-47.333778	18.036131	-47.407930	17.964575	-47.471089	18.443165	-47.476666	18.427374	-47.159598	18.515175	-47.036672	19.772840	-46.235356	21.283379	-46.020187	21.195755	-44.868316	22.642036	-43.794117	23.832481	-43.616622	25.349453
0.23384497	-47.096778	18.689489	-47.043060	18.366991	-47.131041	17.985464	-47.195896	17.918453	-47.280242	18.379089	-47.279566	18.385838	-46.952153	18.460686	-46.831071	19.702272	-46.054806	21.213768	-45.841461	21.114220	-44.683562	22.568911	-43.611291	23.746450	-43.440388	25.254818
0.23432851	-46.916999	18.636778	-46.849194	18.332993	-46.931118	17.942936	-46.990927	17.878197	-47.076663	18.311613	-47.090831	18.346422	-46.747486	18.416782	-46.623137	19.641937	-45.875475	21.139515	-45.655080	21.034351	-44.508446	22.489975	-43.435336	23.657898	-43.271844	25.158522
0.23481204	-46.740516	18.573822	-46.667110	18.289101	-46.743985	17.902811	-46.796874	17.836802	-46.863732	18.254509	-46.914233	18.299679	-46.556583	18.376036	-46.422828	19.590975	-45.698437	21.064054	-45.471399	20.961187	-44.334782	22.403927	-43.261117	23.565023	-43.110613	25.054516
0.23528318	-46.565441	18.511463	-46.491280	18.243885	-46.572833	17.857853	-46.613675	17.794374	-46.659295	18.220795	-46.745301	18.243093	-46.378950	18.328878	-46.238905	19.547932	-45.528968	20.986282	-45.300478	20.889551	-44.162602	22.321409	-43.088275	23.478462	-42.951425	24.946518
0.23576671	-46.385786	18.443588	-46.315456	18.193562	-46.399584	17.797398	-46.428236	17.745491	-46.469821	18.193180	-46.564146	18.174028	-46.194790	18.279531	-46.064209	19.500795	-45.353144	20.901011	-45.129083	20.809715	-43.987277	22.235931	-42.914201	23.395754	-42.783265	24.838139
0.23623785	-46.207178	18.378452	-46.146067	18.139862	-46.219938	17.732826	-46.245537	17.700089	-46.301776	18.164125	-46.373949	18.115467	-46.018263	18.239119	-45.902084	19.447157	-45.174675	20.816061	-44.958732	20.725430	-43.814295	22.154644	-42.752102	23.320787	-42.620851	24.732327
0.23672138	-46.020702	18.310421	-45.970440	18.079660	-46.025260	17.677177	-46.060357	17.657276	-46.141284	18.122980	-46.180926	18.073277	-45.850464	18.199036	-45.736438	19.381184	-44.984351	20.739506	-44.775314	20.641144	-43.636677	22.076870	-42.597653	23.241644	-42.452044	24.625681
0.23719253	-45.834195	18.255957	-45.795412	18.024120	-45.841188	17.641087	-45.886265	17.622900	-45.990303	18.075802	-46.011222	18.042568	-45.699131	18.150402	-45.568970	19.316122	-44.805064	20.678164	-44.594471	20.570793	-43.468774	22.009285	-42.453933	23.155973	-42.288068	24.526352
0.23767605	-45.653667	18.211712	-45.618906	17.971886	-45.673189	17.605106	-45.722931	17.587723	-45.840554	18.010733	-45.857380	17.995865	-45.544826	18.083601	-45.398340	19.255787	-44.635647	20.613800	-44.418737	20.503819	-43.308923	21.940271	-42.306002	23.060993	-42.123688	24.426321
0.23815960	-45.489699	18.161327	-45.449490	17.919109	-45.517616	17.553694	-45.572961	17.537680	-45.681127	17.928154	-45.703560	17.932877	-45.381875	18.013552	-45.236508	19.191582	-44.472673	20.544018	-44.252043	20.433405	-43.157837	21.862921	-42.156002	22.961390	-41.962567	24.329197
0.23863073	-45.334553	18.100180	-45.289780	17.862972	-45.363722	17.491858	-45.424438	17.468126	-45.506990	17.847891	-45.548149	17.866495	-45.221347	17.942623	-45.080144	19.121401	-44.317562	20.470032	-44.090617	20.354473	-43.010590	21.778421	-42.007679	22.863239	-41.811775	24.233608
0.23911427	-45.168448	18.025135	-45.125459	17.794716	-45.199776	17.421570	-45.251914	17.386290	-45.319123	17.779402	-45.386108	17.791384	-45.052393	17.864067	-44.915150	19.045246	-44.157777	20.382648	-43.914812	20.274296	-42.854041	21.688578	-41.854449	22.757956	-41.660611	24.131914
0.23958540	-44.994164	17.958393	-44.958338	17.729048	-45.031736	17.348700	-45.064567	17.324263	-45.141173	17.723480	-45.221322	17.714520	-44.877411	17.786154	-44.750975	18.974159	-43.991927	20.293091	-43.741135	20.209812	-42.699172	21.604992	-41.699434	22.656195	-41.514878	24.029915
0.24006893	-44.817027	17.900839	-44.784796	17.659193	-44.848721	17.279877	-44.879373	17.285212	-44.967175	17.665163	-45.043003	17.633736	-44.687090	17.716358	-44.585098	18.901731	-43.810256	20.203676	-43.576832	20.151888	-42.545270	21.519526	-41.538110	22.553770	-41.366104	23.919376
0.24054007	-44.654411	17.847607	-44.610176	17.595118	-44.669062	17.225975	-44.723518	17.252398	-44.799305	17.605873	-44.859620	17.565302	-44.503224	17.668003	-44.424795	18.828262	-43.626498	20.133974	-43.432898	20.087353	-42.398996	21.430328	-41.380225	22.459431	-41.216954	23.808453
0.24102360	-44.495087	17.785021	-44.430807	17.534431	-44.495343	17.177467	-44.582349	17.199677	-44.627851	17.546310	-44.675050	17.509130	-44.333583	17.625847	-44.258317	18.750486	-43.448487	20.072834	-43.288634	20.003445	-42.246104	21.330664	-41.223910	22.363770	-41.059411	23.694691
0.24150714	-44.332402	17.713482	-44.253284	17.476746	-44.331014	17.121246	-44.439307	17.126101	-44.460639	17.484684	-44.502260	17.453213	-44.180943	17.571943	-44.088984	18.672932	-43.282569	20.015474	-43.134342	19.909704	-42.083005	21.225000	-41.071098	22.261005	-40.898368	23.582800
0.24197827	-44.167649	17.649323	-44.081140	17.422050	-44.169443	17.062124	-44.288526	17.043568	-44.298502	17.417204	-44.338500	17.393784	-44.032531	17.500797	-43.923387	18.600000	-43.132063	19.952700	-42.974044	19.818541	-41.910521	21.130993	-40.916222	22.153812	-40.739132	23.477880
0.24246182	-44.004687	17.586079	-43.904050	17.370424	-44.002011	16.999231	-44.119902	16.952518	-44.124226	17.342066	-44.168350	17.325815	-43.865756	17.420286	-43.754913	18.522692	-42.978756	19.878193	-42.803779	19.726900	-41.732032	21.048683	-40.744695	22.044054	-40.576406	23.374655
0.24293295	-43.851376	17.515636	-43.737094	17.331175	-43.835471	16.934532	-43.938962	16.866966	-43.942987	17.273298	-43.996036	17.262814	-43.691922	17.350431	-43.587995	18.446274	-42.823649	19.802166	-42.631712	19.640739	-41.566404	20.981394	-40.567781	21.951584	-40.421260	23.278584
