repeater_name,tns_name,mjd_400,fluence_jyms,excluded_flag
FRB20181128A,FRB20210816B,59442.637283203265,nan,0
FRB20210822E,FRB20210822E,59448.02225149698,1.6061201755975545,0
FRB20191106C,FRB20210822A,59448.96952080851,1.263815002119632,0
FRB20200120E,FRB20210823C,59449.82218241038,nan,0
FRB20180916B,FRB20210829E,59455.46628354451,1.721408271620069,0
FRB20190905A,FRB20210830H,59456.48631586733,20.798743197991925,0
FRB20210504D,FRB20210830A,59456.95197575006,4.7580716968916015,0
FRB20200929C,FRB20210903D,59460.43016738337,nan,0
FRB20201124A,FRB20210919B,59476.552019930896,5.104556586525304,0
FRB20190117A,FRB20210920C,59477.25602524776,6.999409193566989,0
FRB20201124A,FRB20210921A,59478.54664042084,6.140643373726549,0
FRB20190417A,FRB20210924B,59481.140017530175,nan,0
FRB20210924C,FRB20210924C,59481.18340104539,0.9821565374830604,0
FRB20190929E,FRB20210925C,59482.185580239726,6.477912782430164,0
FRB20180916B,FRB20210929C,59486.38963301564,3.379322988902813,0
FRB20200929C,FRB20210930A,59487.35525570823,3.413275413609926,0
FRB20180916B,FRB20210930E,59487.38214265147,1.468444389821597,0
FRB20180916B,FRB20210930D,59487.397668067395,2.4643554230710984,0
FRB20190929E,FRB20211004D,59491.161518735775,3.407989451551019,0
FRB20190208A,FRB20211009B,59496.07039718224,3.4159821781845756,0
FRB20190929E,FRB20211010C,59497.14576914711,2.8845938247812177,0
FRB20190303A,FRB20211014B,59501.84489296213,3.9139481997414136,0
FRB20210924C,FRB20211015D,59502.12919043048,4.048494962464763,0
FRB20181018B,FRB20211021C,59508.1833008749,3.224687722862927,1
FRB20190320E,FRB20211029A,59516.88762290107,7.345981270576883,0
FRB20211030A,FRB20211030A,59517.81906777948,5.8196269066831094,0
FRB20180916B,FRB20211101D,59519.30410430578,3.1166019130743314,0
FRB20180916B,FRB20211101C,59519.30469748423,24.841541763956577,0
FRB20180916B,FRB20211101B,59519.30908626384,6.1160987796454815,0
FRB20180916B,FRB20211103B,59521.28870787569,6.84455683499654,0
FRB20191106C,FRB20211104B,59522.765805813,3.2449410386115316,0
FRB20190929E,FRB20211105F,59523.074468310755,18.49057182027513,0
FRB20190303A,FRB20211107D,59525.77797736734,8.262008353708314,0
FRB20181119A,FRB20211111A,59529.720501127864,3.9111001421892113,0
FRB20190117A,FRB20211114A,59532.10691102194,47.95197671867011,0
FRB20200510A,FRB20211115D,59533.579329704524,nan,0
FRB20191106C,FRB20211115B,59533.734177330436,1.08906670005654,0
FRB20200929C,FRB20211117E,59535.21980322721,2.9281785307738106,0
FRB20180916B,FRB20211118B,59536.26591383539,1.9016509335869634,0
FRB20190117A,FRB20211119D,59537.08923208898,0.6731412459758062,0
FRB20211120C,FRB20211120C,59538.280483879316,1.8100982215407866,0
FRB20190303A,FRB20211125A,59543.732552885,1.5272478243207028,0
FRB20210822E,FRB20211125B,59543.753478086845,1.2153088040593159,0
FRB20210822E,FRB20211128B,59546.74542470619,nan,0
FRB20210330B,FRB20211129D,59547.87081986295,6.160282197845399,1
FRB20190208A,FRB20211129B,59547.927826603925,1.9776545279092292,1
FRB20180916B,FRB20211204D,59552.211827289735,3.205858930507556,0
FRB20180916B,FRB20211205F,59553.20972049546,1.1204149025908832,0
FRB20190208A,FRB20211205A,59553.91601049695,2.5987220159957474,0
FRB20200926A,FRB20211206A,59554.91389181385,3.037859950150974,0
FRB20190905A,FRB20211213C,59561.391783941275,6.2108301161150035,0
FRB20191106C,FRB20211219E,59567.64042831295,0.9447225370638406,0
FRB20180916B,FRB20211221A,59569.16265631759,3.1297623146379094,0
FRB20180916B,FRB20211222B,59570.15497814603,4.821234362754764,0
FRB20190208A,FRB20211223B,59571.86459387085,0.7402203716076713,0
FRB20211227A,FRB20211227A,59575.400364354005,6.1325223238810445,0
FRB20190208A,FRB20211228A,59576.85104912403,5.040502475800237,0
FRB20190208A,FRB20211229A,59577.84673773085,nan,0
FRB20220101A,FRB20220101A,59580.731049064816,1.6474948745441569,0
FRB20190303A,FRB20220103C,59582.627474568064,0.7017707601524126,0
FRB20190716C,FRB20220107B,59586.09859706616,3.811313638425118,0
FRB20181128A,FRB20220107A,59586.239715155716,nan,0
FRB20191106C,FRB20220118B,59597.56025690645,3.46907795954825,1
FRB20220123A,FRB20220123A,59602.55790976419,1.8526129739626729,0
FRB20210822E,FRB20220202A,59612.56691102551,40.34885207004353,0
FRB20190804E,FRB20220203A,59613.689098108836,5.294570022549763,0
FRB20190417A,FRB20220207B,59617.768588188315,15.275975021350371,0
FRB20220207A,FRB20220207A,59617.80857691526,53.99875082758449,0
FRB20200929C,FRB20220209A,59619.99073416207,4.6567544610998315,0
FRB20181119A,FRB20220213A,59623.458561591804,2.307269650280075,0
FRB20190303A,FRB20220214D,59624.510439809135,2.4764988854650274,0
FRB20200929C,FRB20220225E,59635.95307384364,3.666114588083493,0
FRB20180916B,FRB20220225A,59635.98286178056,3.8412151071614797,0
FRB20220123A,FRB20220228B,59638.45790018066,2.7158296653277976,0
FRB20210125A,FRB20220302A,59640.82850337625,6.468963677778138,0
FRB20200929C,FRB20220305B,59643.933732575955,2.3019874034851497,0
FRB20181119A,FRB20220311C,59649.39486934894,6.680045003479868,0
FRB20180916B,FRB20220312A,59650.934389091904,1.8118531540821015,0
FRB20190907A,FRB20220313B,59651.19777506516,2.386263240526523,0
FRB20220316A,FRB20220316A,59654.82984659448,0.6152470317483767,0
FRB20200929C,FRB20220317A,59655.892456369125,1.0309716147548738,0
FRB20220319C,FRB20220319C,59657.46135491435,2.5885196753653474,0
FRB20181119A,FRB20220321C,59659.36258561355,2.3697665035613107,0
FRB20181017A,FRB20220322C,59660.543783586676,19.93374116934928,0
FRB20220316A,FRB20220325A,59663.808606669365,nan,0
FRB20180916B,FRB20220328A,59666.89952466894,3.053395177097423,0
FRB20200619A,FRB20220329B,59667.56834466284,3.3394579734977663,0
FRB20181128A,FRB20220408A,59677.99101284359,2.436287054003452,0
FRB20191106C,FRB20220411C,59680.32589615024,0.705732947313223,0
FRB20190929E,FRB20220414B,59683.6389372327,2.7961860715972784,0
FRB20190804E,FRB20220416B,59685.4908515641,0.9956956932955504,0
FRB20190212A,FRB20220421B,59690.52213586534,3.8160224434265118,0
FRB20191106C,FRB20220423B,59692.298991872034,3.230419668631277,0
FRB20220428C,FRB20220428C,59697.09464922684,19.886180595786808,0
FRB20220428C,FRB20220428B,59697.09467290314,40.93307344086174,0
FRB20181201D,FRB20220428A,59697.73030141237,nan,0
FRB20220505A,FRB20220505A,59704.79356371736,3.672355329847964,0
FRB20211227A,FRB20220507A,59706.04677220321,4.1426198576691355,0
FRB20191106C,FRB20220514C,59713.24328091165,1.9045921098693268,0
FRB20180916B,FRB20220517F,59716.77111439094,8.676250955492316,0
FRB20211227A,FRB20220518B,59717.01722861512,2.5180113658753656,0
FRB20210924C,FRB20220521C,59720.52670838761,2.5284013596913093,0
FRB20190907A,FRB20220525A,59724.002661616716,5.04043634037342,0
FRB20211120C,FRB20220525B,59724.771954891854,7.7218734817809676,0
FRB20210125A,FRB20220528C,59727.59296489605,2.6781247514108752,0
FRB20220529A,FRB20220529A,59728.701470056585,3.7666497820160645,0
FRB20190417A,FRB20220530B,59729.46689461961,6.579292285735833,0
FRB20180916B,FRB20220602D,59732.717548338696,0.9078599129669855,0
FRB20220319C,FRB20220608A,59738.240624727456,5.686557351325258,0
FRB20220319C,FRB20220613B,59743.22570349768,17.004448964246187,0
FRB20181201D,FRB20220615A,59745.510243024495,nan,0
FRB20220529A,FRB20220615B,59745.65332344724,11.180966324481126,0
FRB20180916B,FRB20220618B,59748.67745647655,0.7081079747885431,0
FRB20220618C,FRB20220618C,59748.71851595231,27.2671519274931,0
FRB20190417A,FRB20220619A,59749.4079886456,5.748588748448153,0
FRB20180916B,FRB20220619B,59749.66674883032,7.989135647462418,0
FRB20211030A,FRB20220627I,59757.56954276118,nan,0
FRB20180916B,FRB20220705A,59765.632129732025,2.9281631468129907,1
FRB20180916B,FRB20220705B,59765.63329832518,10.589398607703199,1
FRB20220101A,FRB20220708A,59768.21948360339,1.800840536189067,0
FRB20220529A,FRB20220711B,59771.58179658141,4.289659974208506,0
FRB20220529A,FRB20220714C,59774.57272692688,8.487200820937403,0
FRB20190417A,FRB20220716A,59776.33174925506,9.85116708937816,0
FRB20220529A,FRB20220718A,59778.5637934542,4.641840968273017,0
FRB20220101A,FRB20220719B,59779.19143383473,1.7889861172550978,0
FRB20180916B,FRB20220722A,59782.57867252725,0.5520764005207142,0
FRB20220505A,FRB20220725B,59785.57293223766,4.606006829189428,0
FRB20220618C,FRB20220807B,59798.582316742635,6.297525508792327,0
FRB20180916B,FRB20220808A,59799.52175042063,2.665270877894466,0
FRB20180916B,FRB20220809D,59800.53500052523,3.450229312984761,0
FRB20191106C,FRB20220810A,59801.00499829255,nan,0
FRB20220529A,FRB20220818A,59809.47717013793,3.466383586026137,0
FRB20220529A,FRB20220822B,59813.4692099201,1.5551662720511048,1
FRB20210409B,FRB20220901A,59823.21110599452,1.5054510495268123,0
FRB20190117A,FRB20220904A,59826.30280053322,2.5851322618978165,0
FRB20220618C,FRB20220904F,59826.50591120884,70.29721849673366,0
FRB20220618C,FRB20220904C,59826.50938104104,34.92962714522981,0
FRB20180916B,FRB20220908G,59830.45378353273,4.149471567225763,0
FRB20210209C,FRB20220909D,59831.92543973442,nan,0
FRB20220912A,FRB20220911B,59833.316209192446,1.4713866910447233,0
FRB20220912A,FRB20220912A,59834.32350193558,1.9757478519208589,0
FRB20220912A,FRB20220915A,59837.31364123929,0.7018779760183712,0
FRB20220912A,FRB20220915B,59837.31389769629,2.564490735644937,0
FRB20220912A,FRB20221012B,59864.238433949555,0.7477491568122057,0
FRB20220912A,FRB20221012C,59864.243677034654,11.456136592230553,0
FRB20220912A,FRB20221012D,59864.24520580166,1.6914138880138778,0
FRB20220912A,FRB20221013A,59865.23667715749,3.2114941689276435,0
FRB20220912A,FRB20221013B,59865.23726591868,3.7098444905404855,0
FRB20220912A,FRB20221013C,59865.2426997099,7.233984824982335,0
FRB20210822E,FRB20221013H,59865.88108945161,1.2119031392922535,0
FRB20220912A,FRB20221014C,59866.23505940479,2.4151969306078254,0
FRB20220912A,FRB20221014D,59866.23587138828,4.020322872654347,0
FRB20220912A,FRB20221015B,59867.231654464056,2.638230530948008,0
FRB20190208A,FRB20221018B,59870.046712967254,2.076477175313943,0
FRB20220912A,FRB20221018C,59870.22673647424,1.9328307087133176,0
FRB20220912A,FRB20221020A,59872.224472593196,1.0463167102652684,0
FRB20220912A,FRB20221021A,59873.21353151862,1.3155906801994597,0
FRB20220912A,FRB20221021B,59873.2156228157,1.4761624983784982,0
FRB20220912A,FRB20221022C,59874.216141416284,5.59321338036214,0
FRB20220912A,FRB20221022D,59874.219862551116,1.1033205299941886,0
FRB20220912A,FRB20221023G,59875.207517091294,2.271392617301043,0
FRB20220912A,FRB20221023B,59875.207527103645,3.928265684159622,0
FRB20220912A,FRB20221023C,59875.208298516656,3.377201753146516,0
FRB20220912A,FRB20221023D,59875.20976622621,0.9840875071351842,0
FRB20220912A,FRB20221023E,59875.21574060452,nan,0
FRB20220912A,FRB20221025B,59877.204269197944,3.0900887318230135,0
FRB20220912A,FRB20221025C,59877.204587294924,2.76343757516256,0
FRB20220912A,FRB20221025K,59877.20621284493,1.152005750768846,0
FRB20220912A,FRB20221025D,59877.206254106,1.2416123462519453,0
FRB20220912A,FRB20221025E,59877.20730800151,2.3860691848274054,0
FRB20220912A,FRB20221025F,59877.207659675245,1.072845695892927,0
FRB20220912A,FRB20221030A,59882.18666945678,3.6750450503723737,0
FRB20220912A,FRB20221030B,59882.19092819764,2.0624365820352604,0
FRB20220912A,FRB20221030C,59882.19093328971,7.098599242974947,0
FRB20220912A,FRB20221031B,59883.1877456507,3.131128777289975,0
FRB20220912A,FRB20221031C,59883.188336698084,nan,0
FRB20220912A,FRB20221101C,59884.183845815096,3.6977928482443243,0
FRB20220912A,FRB20221101D,59884.18668478618,10.669968037900066,0
FRB20200929C,FRB20221101G,59884.27162297018,nan,0
FRB20181128A,FRB20221101E,59884.421731762406,6.8617706562478045,0
FRB20220912A,FRB20221102A,59885.18428520889,5.072207387533526,0
FRB20220912A,FRB20221102B,59885.184534939086,8.076961077455016,0
FRB20220912A,FRB20221102C,59885.185404366486,3.7367233469207073,0
FRB20220912A,FRB20221102D,59885.187635296796,1.9199067615569474,0
FRB20220912A,FRB20221103B,59886.17614603057,1.8595562396784646,0
FRB20220912A,FRB20221103C,59886.17976091338,4.319912440283482,0
FRB20220912A,FRB20221103D,59886.185135233645,1.351221223908141,0
FRB20220912A,FRB20221104A,59887.176789549936,2.8181119688619845,0
FRB20220912A,FRB20221104B,59887.17752564084,15.534036045755885,0
FRB20220912A,FRB20221104C,59887.179168925126,4.4415581585671315,0
FRB20220912A,FRB20221104D,59887.1829316492,2.5191862200799786,0
FRB20220912A,FRB20221106B,59889.16675724043,2.9268223403696947,0
FRB20220912A,FRB20221106C,59889.16983613123,1.87740868946547,0
FRB20220912A,FRB20221106D,59889.17025019241,5.691926832878229,0
FRB20220912A,FRB20221106E,59889.17092579855,2.4793779387240207,0
FRB20220912A,FRB20221106F,59889.17474245263,3.3903229935567185,0
FRB20220912A,FRB20221106G,59889.17518738434,0.3058698650912082,0
FRB20220912A,FRB20221106H,59889.18199367942,5.3889087811284835,0
FRB20220912A,FRB20221107E,59890.16790856906,nan,0
FRB20220912A,FRB20221107F,59890.17036548148,0.575906577810894,0
FRB20220912A,FRB20221107G,59890.17040204451,3.1812309876248244,0
FRB20220912A,FRB20221107H,59890.170483807546,3.115042034594213,0
FRB20220912A,FRB20221107I,59890.170724253716,nan,0
FRB20220912A,FRB20221108B,59891.16466763821,2.266787299951073,1
FRB20220912A,FRB20221108C,59891.17180542349,1.4590897279261454,1
FRB20220912A,FRB20221109B,59892.156526714425,3.1056769984297907,1
FRB20220912A,FRB20221109C,59892.16449001607,2.5930970466006027,1
FRB20220912A,FRB20221111A,59894.15640773428,5.324709797400818,1
FRB20220912A,FRB20221111B,59894.159759546,1.007122729868409,1
FRB20220912A,FRB20221112A,59895.14860507279,1.9541203055860465,1
FRB20220912A,FRB20221112B,59895.152431272705,2.6002523017197747,1
FRB20220912A,FRB20221112C,59895.15492846597,5.351814961793816,1
FRB20220912A,FRB20221112D,59895.15679970876,5.250275138378106,1
FRB20220912A,FRB20221112E,59895.15796192765,5.143848598640919,1
FRB20220912A,FRB20221112F,59895.1584863987,nan,1
FRB20220912A,FRB20221113B,59896.14879438897,6.536522399323561,1
FRB20220912A,FRB20221113C,59896.15317978568,2.60058951239381,1
FRB20220912A,FRB20221113D,59896.15464794519,6.828190078466482,1
FRB20220912A,FRB20221114A,59897.14845197211,3.71386140090526,0
FRB20220912A,FRB20221114B,59897.15132590755,11.74137741102009,0
FRB20220912A,FRB20221114C,59897.152901395166,2.2460584200980347,0
FRB20220912A,FRB20221115F,59898.15108632977,1.7414426664201283,0
FRB20220912A,FRB20221115B,59898.15228680131,4.268259787612972,0
FRB20180916B,FRB20221115C,59898.258333310034,1.4185451820465438,0
FRB20180916B,FRB20221115D,59898.25875386057,3.369346614279006,0
FRB20220912A,FRB20221116J,59899.14326222593,10.046946067755403,0
FRB20220912A,FRB20221116C,59899.14331081339,1.3948297542813477,0
FRB20220912A,FRB20221116D,59899.14610143521,2.941665346164493,0
FRB20220912A,FRB20221116E,59899.14951036089,nan,0
FRB20220912A,FRB20221116F,59899.149510190626,123.83905352999948,0
FRB20220912A,FRB20221117J,59900.14186207381,6.330474575065992,0
FRB20220912A,FRB20221117E,59900.14230453175,6.495966457312854,0
FRB20220912A,FRB20221117F,59900.14287795298,4.5854983380752055,0
FRB20220912A,FRB20221117G,59900.14290896921,2.9251880058941473,0
FRB20220912A,FRB20221117H,59900.143018141534,2.116875293267786,0
FRB20220912A,FRB20221117I,59900.14456568782,6.689911803882382,0
FRB20220912A,FRB20221118A,59901.13886167784,8.195040097339845,0
FRB20220912A,FRB20221118B,59901.1399161601,3.071135355380936,0
FRB20220912A,FRB20221119B,59902.13766278899,2.925586315741427,1
FRB20220912A,FRB20221129A,59912.105848111525,7.920759473317422,0
FRB20220912A,FRB20221129B,59912.10834342943,6.1488871856076095,0
FRB20220912A,FRB20221129C,59912.10893494171,3.9007837649776973,0
FRB20220912A,FRB20221129D,59912.11048748725,nan,0
FRB20220912A,FRB20221130A,59913.10577444664,4.868463847425318,0
FRB20220912A,FRB20221130B,59913.11095019534,7.017761527524453,0
FRB20190208A,FRB20221130D,59913.92767663525,2.590221868758872,0
FRB20220912A,FRB20221201B,59914.10168624291,7.121349545413184,0
FRB20220912A,FRB20221201C,59914.105711002594,2.178726516938383,0
FRB20220912A,FRB20221201D,59914.10733935631,4.219362797065265,0
FRB20220912A,FRB20221202A,59915.0762725537,2.3838067920377464,0
FRB20220912A,FRB20221202B,59915.09610238256,6.56741204036468,0
FRB20220912A,FRB20221202C,59915.10593828645,1.3181353104786053,0
FRB20220912A,FRB20221203C,59916.09432175192,4.7936345934497355,0
FRB20220912A,FRB20221203D,59916.09470955291,1.7592572315038875,0
FRB20220912A,FRB20221203E,59916.09500182541,3.8909918164897648,0
FRB20220912A,FRB20221203F,59916.09589203077,2.810589746441269,0
FRB20220912A,FRB20221203G,59916.09623303066,2.048517063323688,0
FRB20220912A,FRB20221203H,59916.09681224529,3.8566036774477612,0
FRB20220912A,FRB20221203I,59916.096882261205,2.657028752389434,0
FRB20220912A,FRB20221203J,59916.09781933418,2.853703882813205,0
FRB20220912A,FRB20221203K,59916.09941410494,9.000138284417693,0
FRB20220912A,FRB20221203L,59916.101195592484,7.233120414093436,0
FRB20220912A,FRB20221203M,59916.10196490349,1.0997345468159492,0
FRB20220912A,FRB20221204A,59917.09344004921,2.7551243151157725,0
FRB20220912A,FRB20221204B,59917.09426221513,3.126501706160994,0
FRB20220912A,FRB20221204C,59917.095050713346,nan,0
FRB20220912A,FRB20221204D,59917.09694565736,3.170817214377609,0
FRB20220912A,FRB20221204E,59917.09835413944,nan,0
FRB20190303A,FRB20221204F,59917.708298715384,9.682793191844183,0
FRB20220912A,FRB20221205K,59918.089011782846,1.563837736040432,0
FRB20220912A,FRB20221205B,59918.09067269715,13.083047225169462,0
FRB20220912A,FRB20221205C,59918.091440149896,2.135168857172225,0
FRB20220912A,FRB20221205D,59918.09204503661,3.945742207864704,0
FRB20220912A,FRB20221205E,59918.09265342806,0.5841207466161437,0
FRB20220912A,FRB20221205F,59918.09277788846,14.606499463920652,0
FRB20220912A,FRB20221205G,59918.09420403833,11.870542827309286,0
FRB20220912A,FRB20221205H,59918.09584967978,4.412149976836343,0
FRB20220912A,FRB20221205I,59918.097157248616,1.4529983011224976,0
FRB20220912A,FRB20221206A,59919.08744786502,6.562830543793377,0
FRB20220912A,FRB20221206B,59919.09064580854,0.9693123616442001,0
FRB20220912A,FRB20221206C,59919.09097639958,2.60981830708782,0
FRB20220912A,FRB20221206D,59919.09097978702,7.37412322914067,0
FRB20220912A,FRB20221206E,59919.09134151957,5.678584563277192,0
FRB20220912A,FRB20221206F,59919.091670915506,2.007438421893661,0
FRB20220912A,FRB20221207B,59920.08817573973,5.023616474539587,0
FRB20220912A,FRB20221207C,59920.088953257975,4.8217010066795565,0
FRB20220529A,FRB20221207D,59920.178920410115,1.1215570717793861,0
FRB20190907A,FRB20221207E,59920.46158513451,4.589091154621161,0
FRB20220912A,FRB20221208A,59921.04326649675,nan,0
FRB20220912A,FRB20221208B,59921.09135733202,nan,0
FRB20220912A,FRB20221208C,59921.11786131347,nan,0
FRB20220912A,FRB20221210B,59923.07563973633,1.899605219491275,0
FRB20220912A,FRB20221210C,59923.07869389276,nan,0
FRB20220912A,FRB20221210E,59923.08033415061,19.21585186945378,0
FRB20220529A,FRB20221210G,59923.171025201395,3.6888985580907967,0
FRB20220912A,FRB20221211A,59924.074168357874,8.627783257014665,0
FRB20220912A,FRB20221211B,59924.07431220576,1.8461753586449392,0
FRB20220912A,FRB20221211C,59924.08015971656,5.808838157676837,0
FRB20220912A,FRB20221212A,59925.06884810561,7.423323807552563,1
FRB20220912A,FRB20221212C,59925.06973622088,14.393516595274205,1
FRB20220912A,FRB20221213B,59926.06987184417,5.560062612427138,0
FRB20220912A,FRB20221213C,59926.07013485106,2.108517348801718,0
FRB20220912A,FRB20221213D,59926.07076471043,2.4857278408765557,0
FRB20220912A,FRB20221213E,59926.07119137307,9.741504027745416,0
FRB20220912A,FRB20221213F,59926.071187752445,nan,0
FRB20190224D,FRB20221213H,59926.384865977816,5.228974086016265,0
FRB20220912A,FRB20221214A,59927.067422468914,2.8245859259358896,0
FRB20220529A,FRB20221214B,59927.15391810038,nan,0
FRB20220912A,FRB20221215A,59928.05893705925,4.382564409741111,0
FRB20220912A,FRB20221215B,59928.06022759902,0.5548400886056879,0
FRB20220912A,FRB20221215C,59928.06326988531,1.2755119324316058,0
FRB20220912A,FRB20221215D,59928.06431401721,1.9356197756314284,0
FRB20220912A,FRB20221215E,59928.06712759362,6.465621922234629,0
FRB20180916B,FRB20221215G,59928.176000907275,6.844158851291084,0
FRB20220912A,FRB20221216A,59929.06127709541,7.78294160380334,0
FRB20220912A,FRB20221216B,59929.06349260553,28.225260731116897,0
FRB20220529A,FRB20221216D,59929.15072139975,5.575888607829503,0
FRB20220912A,FRB20221217A,59930.059833323605,nan,0
FRB20220912A,FRB20221217B,59930.05983006402,12.407179416944317,0
FRB20220912A,FRB20221217C,59930.061069818694,8.202579933236505,0
FRB20220912A,FRB20221218A,59931.05270652155,3.921550337737039,0
FRB20220912A,FRB20221218B,59931.06058330128,2.4499362245028156,0
FRB20220912A,FRB20221219B,59932.052066042655,3.483759659943855,0
FRB20220912A,FRB20221219C,59932.05208841915,1.242400157473119,0
FRB20220912A,FRB20221219D,59932.0559722733,3.7355378764603353,0
FRB20220912A,FRB20221219E,59932.05700145106,9.981644749186446,0
FRB20220912A,FRB20221220A,59933.051727857994,5.957152046155919,0
FRB20220912A,FRB20221220B,59933.051767712626,2.828000866413313,0
FRB20220912A,FRB20221220C,59933.05509180034,11.884317058435848,0
FRB20220912A,FRB20221220D,59933.05681722624,6.271071212001776,0
FRB20220912A,FRB20221221A,59934.04735711199,13.15464428252805,0
FRB20220912A,FRB20221221B,59934.048110599746,10.702151371340598,0
FRB20220912A,FRB20221221C,59934.049986788865,2.411378099002217,0
FRB20220912A,FRB20221222A,59935.026302542305,5.8227397727828345,0
FRB20220912A,FRB20221222B,59935.04276095206,3.675364484452859,0
FRB20220912A,FRB20221222C,59935.044539028044,32.6715911552052,0
FRB20220912A,FRB20221222D,59935.04610242162,3.0105330957827476,0
FRB20220912A,FRB20221222E,59935.04913955266,4.557083583339728,0
FRB20220912A,FRB20221223B,59936.03819203152,5.564311055307982,0
FRB20220912A,FRB20221223C,59936.04208116325,4.875843648382585,0
FRB20220912A,FRB20221223D,59936.04477348356,5.841363149673658,0
FRB20220912A,FRB20221223E,59936.04654784864,14.796048558430364,0
FRB20190117A,FRB20221223I,59936.99821884885,4.786055915852421,0
FRB20220912A,FRB20221224A,59937.037668233905,4.321552138892872,0
FRB20220912A,FRB20221224B,59937.04041873003,8.646812605229446,0
FRB20220912A,FRB20221224C,59937.04227700828,9.960107021835288,0
FRB20220912A,FRB20221224D,59937.044541829004,3.13466292083308,0
FRB20220912A,FRB20221226A,59939.03333197413,5.474119013193862,0
FRB20220912A,FRB20221226B,59939.0340866816,11.462691781827212,0
FRB20220912A,FRB20221226C,59939.03626571911,4.326880080640455,0
FRB20220912A,FRB20221227A,59940.03087649198,5.4059525982535535,1
FRB20220912A,FRB20221227B,59940.032177421905,3.213497463755222,1
FRB20220912A,FRB20221230A,59943.018817249846,12.298565612981731,1
FRB20220912A,FRB20221231A,59944.01983131471,4.785555937236916,0
FRB20220912A,FRB20221231B,59944.025391745214,7.766072990996854,0
FRB20220912A,FRB20221231C,59944.034145711084,nan,0
FRB20180916B,FRB20221231D,59944.14644159735,2.3753243948543536,0
FRB20220912A,FRB20230101A,59945.021788288825,7.6362527411836485,1
FRB20220912A,FRB20230102A,59946.01540997283,5.350078472194399,1
FRB20220912A,FRB20230102B,59946.015858177096,nan,1
FRB20220912A,FRB20230102C,59946.016036284964,28.076105224013116,1
FRB20220912A,FRB20230104A,59948.013836198,4.798028806303517,1
FRB20220912A,FRB20230104B,59948.01421028244,4.268873948867245,1
FRB20220912A,FRB20230105A,59949.005336601,nan,1
FRB20220912A,FRB20230105B,59949.01282188983,2.945527026392781,1
FRB20220912A,FRB20230106A,59950.00104828912,7.484471498698791,1
FRB20190117A,FRB20230106C,59950.96007348807,14.500586893591839,1
FRB20220912A,FRB20230106D,59950.998687755324,10.470254847474873,1
FRB20220912A,FRB20230107A,59951.00431742805,17.341849367649218,1
FRB20220912A,FRB20230107B,59951.00565754301,9.444017409920008,1
FRB20210409B,FRB20230124B,59968.806261837824,nan,1
FRB20220207A,FRB20230125A,59969.33285564696,2.6681933341716344,1
FRB20220912A,FRB20230201A,59976.934693053816,nan,0
FRB20220912A,FRB20230202B,59977.932364039,3.3065717553254514,0
FRB20220912A,FRB20230203B,59978.923858866605,8.706081376072943,0
FRB20220912A,FRB20230210F,59985.9095617849,1.8463244646318424,1
FRB20220912A,FRB20230214A,59989.8942934928,5.116574267352207,0
FRB20220912A,FRB20230214B,59989.89430486794,nan,0
FRB20220912A,FRB20230216E,59991.88720688697,2.4755813719152346,0
FRB20180916B,FRB20230218A,59993.01563753681,nan,0
FRB20190208A,FRB20230306D,60009.66716209621,3.083566486408989,0
FRB20220912A,FRB20230308D,60011.8338372112,3.3838126326970626,0
FRB20220912A,FRB20230310B,60013.8307552286,2.1634658944167695,0
FRB20220912A,FRB20230310C,60013.83337549502,nan,0
FRB20220912A,FRB20230311B,60014.82683392599,2.5523379155035952,0
FRB20220912A,FRB20230312A,60015.8208122411,1.6196056903279987,0
FRB20220912A,FRB20230312B,60015.82687167571,8.192742392871516,0
FRB20220912A,FRB20230314D,60017.815722049636,38.15666612712888,0
FRB20220912A,FRB20230315B,60018.81723525215,nan,0
FRB20190117A,FRB20230316C,60019.773577095744,2.334646266613947,0
FRB20220912A,FRB20230316D,60019.81238004699,4.122259153287543,0
FRB20220912A,FRB20230316E,60019.81562467161,10.516278452129171,0
FRB20220912A,FRB20230316F,60019.81572683297,2.125816602952215,0
FRB20220912A,FRB20230316G,60019.81573017149,4.5530819361483585,0
FRB20220912A,FRB20230317D,60020.805885162576,3.2893598719205537,0
FRB20220912A,FRB20230318C,60021.80670376046,2.4828537811130915,0
FRB20190905A,FRB20230318A,60021.9824450984,nan,0
FRB20220912A,FRB20230325B,60028.79128960013,nan,0
FRB20220912A,FRB20230327B,60030.7875803998,0.9484950349981058,0
FRB20220912A,FRB20230328B,60031.78000306544,nan,0
FRB20220912A,FRB20230329C,60032.77640840707,2.1728708495159976,0
FRB20220912A,FRB20230329D,60032.77947720044,2.6148049626760104,0
FRB20220912A,FRB20230329E,60032.781844960904,0.9572991066272668,0
FRB20210323C,FRB20230330A,60033.16220820968,4.46732229343106,0
FRB20220529A,FRB20230403A,60037.852139861854,16.517230995537464,0
FRB20220912A,FRB20230404C,60038.76184813362,nan,0
FRB20220912A,FRB20230404D,60038.763889532245,4.917910468568698,0
FRB20220912A,FRB20230406E,60040.75703787025,4.426169907024253,0
FRB20220912A,FRB20230407C,60041.751849132685,3.5990629998443815,0
FRB20220912A,FRB20230407D,60041.755135453364,3.898061235381197,0
FRB20220912A,FRB20230414C,60048.73058128961,1.1246072015543915,1
FRB20220912A,FRB20230417B,60051.72777835382,3.420642644751841,0
FRB20220912A,FRB20230418C,60052.72499423186,3.04386187606333,0
