t_days,size
5.618580,2.88
5.628765,3.72
5.630618,2.56
5.632424,3.15
5.637939,2.62
5.645462,2.62
5.646551,3.83
5.664444,2.59
5.666989,2.85
5.667594,2.95
5.669820,2.79
5.670134,3.37
5.676563,2.52
5.678480,2.5
5.678520,3.29
5.680010,2.52
5.680961,2.94
5.692834,3.31
5.693295,3.12
5.694205,2.8
5.697997,2.65
5.711377,2.58
5.712158,2.91
5.716081,2.97
5.716087,3.01
5.717952,2.75
5.719172,3.01
5.720931,2.67
5.744386,2.69
5.747868,2.78
5.767229,3.03
5.771275,2.78
5.771766,2.74
5.786246,2.62
5.798503,2.59
5.813389,2.93
5.825917,2.76
5.828794,2.52
5.834621,2.82
5.837521,2.82
5.837894,2.78
5.856580,2.76
5.859830,2.75
5.864342,3.21
5.872371,2.5
5.896930,2.64
5.903979,2.83
5.922183,2.51
5.932215,2.59
5.934218,2.54
5.954429,2.68
5.956484,2.82
5.957425,2.66
5.959374,3.34
5.963131,3.11
5.970209,2.65
5.976740,2.6
5.985170,2.65
5.987857,2.91
5.989807,2.66
5.994646,2.7
5.995044,2.73
5.995109,2.75
6.000945,2.89
6.003277,3.14
6.012571,2.8
6.015643,3.02
6.016018,2.71
6.024091,2.7
6.035282,2.63
6.036272,2.68
6.043522,3.17
6.046566,2.85
6.051581,2.57
6.058726,2.82
6.066984,2.61
6.067602,2.5
6.067896,2.78
6.089755,2.51
6.097770,2.82
6.108078,2.74
6.109847,2.71
6.126990,2.9
6.131547,2.7
6.133847,2.51
6.147702,2.71
6.150228,2.83
6.158799,3.45
6.174901,2.55
6.185083,2.52
6.187938,2.65
6.191096,2.58
6.192968,2.5
6.198207,3.43
6.198837,3.44
6.201334,2.76
6.203675,2.9
6.240054,2.67
6.240355,2.55
6.242075,2.64
6.256180,2.86
6.266972,3.25
6.287273,2.6
6.311066,3
6.316609,3.12
6.334186,2.72
6.344663,2.9
6.358339,2.61
6.375047,3.33
6.391565,2.51
6.418233,2.68
6.419964,2.7
6.424260,2.54
6.436342,2.58
6.445343,3.01
6.449289,2.56
6.451409,2.68
6.471225,2.75
6.478514,2.96
6.483012,2.64
6.484269,2.62
6.485572,2.59
6.491665,2.57
6.505320,2.91
6.505325,3.09
6.524534,2.76
6.530686,2.55
6.533962,2.8
6.576939,2.78
6.584652,2.8
6.591978,2.5
6.592064,2.73
6.598137,2.84
6.605580,2.59
6.614847,2.72
6.615439,2.77
6.617864,2.79
6.633666,2.63
6.638548,3.6
6.639888,3.25
6.640995,2.84
6.671056,2.52
6.671514,2.82
6.686303,2.54
6.725260,2.8
6.725339,3.01
6.730359,2.57
6.732464,2.52
6.781911,2.9
6.787386,2.74
6.787464,2.84
6.792064,2.55
6.810590,2.57
6.836684,2.71
6.840948,3.32
6.842336,2.93
6.843165,2.88
6.848691,3.32
6.849973,2.67
6.854153,2.64
6.886757,2.54
6.895204,2.5
6.895214,3.48
6.899900,2.82
6.906503,2.73
6.913355,2.73
6.931079,2.7
6.938364,2.5
6.938479,3.09
6.945567,2.98
6.947192,3.63
6.957214,2.98
6.962374,2.51
6.967308,2.58
6.980592,2.65
7.001588,4.07
7.006058,2.68
7.010596,2.73
7.018708,2.7
7.025528,2.74
7.036287,2.51
7.045637,3.75
7.071909,2.64
7.074590,2.62
7.079585,2.62
7.096314,2.68
7.096631,3.15
7.110993,2.74
7.120177,2.55
7.140663,2.52
7.161034,2.54
7.184886,2.76
7.186740,2.8
7.191559,3.07
7.200673,3.55
7.219635,2.87
7.227281,3.82
7.236829,3.08
7.240861,2.92
7.243960,2.76
7.244039,2.85
7.257546,2.72
7.260109,3.34
7.261789,2.7
7.262183,2.65
7.262768,2.81
7.277156,2.5
7.298358,2.59
7.305344,2.55
7.309910,2.5
7.330375,2.83
7.337251,3.86
7.361358,2.8
7.363645,2.78
7.365361,2.76
7.368644,2.59
7.400164,2.51
7.422380,2.69
7.426772,2.77
7.438437,2.67
7.449222,2.5
7.467975,2.7
7.507026,3.15
7.519691,2.76
7.524898,2.5
7.524939,3.28
7.525214,3.45
7.533914,2.83
7.536031,2.8
7.536735,2.61
7.542434,3.68
7.542919,2.9
7.550909,3.43
7.551568,3.2
7.557039,2.53
7.561100,3.55
7.561566,2.97
7.576133,2.53
7.579324,2.6
7.579504,2.53
7.585833,2.89
7.592850,2.68
7.594238,4.06
7.610538,3.03
7.621746,2.57
7.623338,2.55
7.623450,2.84
7.637678,3.38
7.640297,2.68
7.644481,2.61
7.646605,5.42
7.648869,2.57
7.655199,2.7
7.655733,2.68
7.656890,2.68
7.661259,2.55
7.661294,2.68
7.663011,2.69
7.663194,2.93
7.665069,2.74
7.666395,2.6
7.669657,2.6
7.672740,2.73
7.678928,2.89
7.680223,2.67
7.681377,3.8
7.691650,2.55
7.698902,4.43
7.700463,2.96
7.706870,3.34
7.713685,2.75
7.716150,2.56
7.720662,2.58
7.724877,3.48
7.737683,2.58
7.757222,2.5
7.760362,2.6
7.769550,3.13
7.784088,2.84
7.788463,2.57
7.789885,2.86
7.793992,2.57
7.808527,3.59
7.817649,2.52
7.826588,2.85
7.834942,2.55
7.840313,2.54
7.849091,3.3
7.850810,2.61
7.851833,3.45
7.853046,2.69
7.872806,2.53
7.883395,2.74
7.894975,2.53
7.896085,2.99
7.896768,3.05
7.899457,2.64
7.901800,2.61
7.936180,2.74
7.957489,2.5
7.959185,3.58
7.959834,3.49
7.980469,2.86
7.989945,2.91
8.009300,3.25
8.012375,2.99
8.013259,2.83
8.087782,2.73
8.094132,2.86
8.103052,2.61
8.103379,2.56
8.121248,2.5
8.127918,2.77
8.128146,2.65
8.137352,2.58
8.140456,2.87
8.141041,2.89
8.155222,2.72
8.185660,2.81
8.187067,2.53
8.215604,2.51
8.219363,3.21
8.234633,2.55
8.241810,3.94
8.243547,3.34
8.246904,3.24
8.248025,2.76
8.249464,3.36
8.255986,2.59
8.259470,4.43
8.262141,2.74
8.276984,3.3
8.277581,2.59
8.281171,2.59
8.292415,3.51
8.310980,3
8.312894,2.86
8.314830,2.57
8.317939,2.59
8.317958,2.82
8.335243,2.69
8.355840,2.98
8.430839,2.67
8.435320,2.61
8.441646,2.53
8.445192,2.98
8.451685,2.84
8.474333,3.08
8.476756,2.71
8.478206,2.82
8.482414,3.27
8.489249,2.79
8.502641,2.65
8.513372,4.26
8.515657,2.57
8.527856,3.66
8.529836,2.75
8.537470,2.91
8.538938,2.59
8.545458,2.72
8.547621,2.62
8.562054,2.59
8.562281,2.73
8.579363,4.44
8.580124,3.19
8.583947,3
8.590158,2.87
8.604261,2.74
8.631616,2.92
8.651708,2.69
8.652178,2.78
8.667664,2.71
8.671354,2.9
8.675702,2.59
8.678144,2.71
8.696039,2.75
8.715505,2.82
8.809364,3.03
8.816369,2.8
8.816411,2.83
8.818992,2.63
8.822493,2.6
8.824217,2.62
8.825616,2.86
8.832146,3.38
8.862669,2.69
8.867500,2.63
8.872375,2.58
8.881433,2.59
8.890881,2.73
8.894252,2.69
8.916679,2.58
8.919576,2.66
8.944356,2.52
8.948020,2.78
8.950160,2.58
8.959394,3.89
8.967129,2.52
8.987248,2.56
8.990516,3.49
8.992610,2.72
8.994118,2.56
8.999513,2.61
9.008783,3.45
9.031680,2.92
9.063562,3.01
9.069172,2.93
9.071343,2.71
9.076694,2.63
9.096896,2.66
9.101234,2.68
9.106738,4.14
9.118545,3.48
9.121327,2.64
9.122468,2.68
9.131694,2.71
9.150714,2.77
9.151548,2.91
9.154477,3.58
9.156696,2.83
9.161461,2.74
9.172050,2.62
9.190252,2.57
9.200239,2.55
9.233776,2.53
9.242478,2.87
9.245532,2.58
9.245553,2.74
9.246770,3.15
9.266726,3.18
9.270217,2.75
9.271683,2.88
9.290570,2.7
9.291130,2.6
9.291408,2.77
9.309737,2.64
9.326884,3.59
9.330448,2.8
9.331446,2.94
9.337588,3.5
9.347014,2.71
9.347662,2.69
9.378176,2.96
9.382330,2.68
9.387187,2.78
9.409158,2.63
9.411547,3.45
9.432665,2.53
9.437891,3.1
9.452296,2.56
9.456134,2.56
9.458507,3.18
9.460417,2.63
9.476814,3.25
9.497382,2.9
9.505947,3.01
9.512166,2.8
9.514372,2.86
9.543272,2.59
9.565339,2.58
9.568539,2.95
9.570038,2.62
9.583817,2.52
9.587290,3.05
9.599253,2.77
9.607948,2.68
9.608958,2.67
9.609517,2.74
9.631182,2.7
9.634605,3.7
9.646643,2.95
9.662874,2.68
9.675154,2.56
9.682030,4.42
9.690562,3.08
9.695340,2.71
9.703552,2.76
9.720794,2.98
9.737376,2.65
9.760152,2.55
9.774919,2.66
9.777485,2.62
9.815639,2.74
9.830094,2.88
9.852215,2.99
9.858222,4.91
9.916802,2.52
9.948817,2.63
9.950558,2.71
9.952759,2.63
9.991377,2.66
10.002342,2.54
10.009341,2.77
10.041670,2.75
10.041914,2.94
10.091056,3.04
10.096039,4.32
10.168301,2.65
10.197772,2.75
10.213977,2.5
10.214365,2.82
10.223419,2.6
10.234244,2.7
10.297386,2.69
10.299538,2.83
10.300723,2.75
10.313746,2.58
10.326613,2.5
10.366416,2.57
10.373536,2.57
10.407496,3.6
10.449518,2.86
10.457506,2.69
10.490467,2.51
10.492737,2.55
10.506133,2.86
10.508692,3.21
10.522128,3.21
10.551555,2.93
10.578342,2.91
10.583305,3.24
10.608405,2.82
10.621142,2.76
10.621494,2.82
10.630446,2.7
10.674549,2.57
10.689635,2.79
10.699802,2.51
10.701981,2.77
10.711897,2.78
10.718082,2.87
10.720524,2.62
10.733336,2.71
10.737565,2.67
10.741618,2.77
10.747230,2.54
10.754068,2.88
10.757658,3.29
10.773211,2.85
10.774400,2.74
10.777826,2.86
10.794658,2.87
10.814267,2.92
10.816937,2.87
10.830980,4.87
10.838705,2.67
10.842909,2.67
10.842955,2.78
10.844031,2.63
10.858637,3.03
10.861369,3.18
10.866135,4.17
10.866151,2.5
10.868096,3.7
10.870511,2.65
10.871205,3.25
10.872428,3.38
10.879342,2.51
10.879440,2.62
10.881593,2.5
10.881636,3.87
10.883201,2.7
10.884828,2.51
10.887498,2.89
10.888282,2.64
10.893718,3.12
10.899970,2.76
10.900021,2.8
10.927697,3.67
10.930025,2.87
10.933012,2.66
10.964571,2.75
10.970772,3.09
10.977191,2.7
10.993248,3.32
11.011204,3.86
11.012683,3
11.037414,2.91
11.040297,2.78
11.049664,2.59
11.079456,3.02
11.083313,2.93
11.085536,2.96
11.090025,2.91
11.098598,2.52
11.102471,3.21
11.104395,2.89
11.114179,2.83
11.125056,2.7
11.127556,2.76
11.140762,2.55
11.168001,3.4
11.180321,2.64
11.180710,2.82
11.182045,2.64
11.184076,2.91
11.184694,2.73
11.191971,2.67
11.192174,2.89
11.193442,2.78
11.197568,2.7
11.264428,2.97
11.269857,3.41
11.272539,2.54
11.274964,4.18
11.342608,2.96
11.379084,2.62
11.389231,2.61
11.411836,2.63
11.424817,3.1
11.473365,3.34
11.490170,2.82
11.517787,2.63
11.529704,2.6
11.550236,2.7
11.582693,2.5
11.600892,2.95
11.606432,2.98
11.616967,2.96
11.634056,2.81
11.634281,2.95
11.643547,3.01
11.647294,2.78
11.653149,2.92
11.664270,3.06
11.664303,3.14
11.665497,2.53
11.672487,2.78
11.673290,2.65
11.707228,2.68
11.730601,2.6
11.737175,2.65
11.737374,2.78
11.755882,2.75
11.795178,2.51
11.807119,2.61
11.810801,3.18
11.811241,2.85
11.821054,4.22
11.822702,2.99
11.828534,2.62
11.835531,2.61
11.839778,3.23
11.844014,2.55
11.850873,2.51
11.857595,2.97
11.859069,2.82
11.863225,3.52
11.870757,4
11.878903,2.56
11.893156,2.65
11.911741,3.04
11.940680,2.61
11.944172,2.54
11.945748,2.52
11.959103,2.58
11.965124,3.38
11.972651,2.57
11.975647,2.72
11.993836,2.52
12.000953,3.34
12.013169,2.9
12.019289,2.7
12.022093,2.53
12.057357,2.67
12.086706,3.3
12.110616,2.82
12.118581,2.97
12.133645,2.79
12.137215,2.6
12.142638,2.56
12.143105,2.85
12.145776,2.97
12.153612,2.6
12.159094,2.54
12.165578,3.09
12.184359,2.56
12.210998,2.53
12.212064,2.7
12.215862,2.51
12.242132,2.67
12.254142,2.84
12.293234,2.55
12.297673,3.14
12.319628,2.91
12.352354,2.5
12.358309,3.05
12.377908,3.2
12.415897,2.55
12.417588,2.6
12.421357,2.65
12.426580,3.44
12.432190,2.55
12.446937,3.21
12.455747,3.03
12.495084,2.68
12.497348,3.08
12.516715,2.72
12.554866,2.5
12.554943,3.2
12.603699,2.54
12.640942,2.53
12.641063,2.68
12.648091,2.73
12.667813,2.62
12.671697,2.87
12.679882,2.58
12.699737,2.9
12.723610,2.56
12.730032,2.78
12.730223,2.74
12.737754,2.94
12.739995,2.85
12.748491,2.64
12.748929,2.66
12.755911,3.29
12.768590,3.02
12.786737,2.56
12.810605,2.82
12.864561,2.84
12.873990,2.66
12.880657,2.54
12.883199,2.67
12.902877,2.6
12.935330,3.07
12.969464,2.61
13.040195,2.63
13.063122,2.76
13.065455,3.8
13.090539,2.54
13.116631,2.52
13.156366,2.62
13.160672,2.56
13.205917,2.55
13.219490,2.65
13.230831,2.69
13.231531,2.64
13.231740,3.21
13.236096,2.7
13.248531,2.54
13.302219,2.5
13.345426,2.54
13.379995,2.99
13.458110,2.84
13.494098,2.94
13.510002,2.85
13.513731,3.43
13.515763,2.61
13.530593,2.66
13.541019,2.82
13.581963,3.06
13.596230,2.54
13.609348,2.9
13.620062,2.57
13.629254,2.83
13.651151,2.96
13.656311,3.28
13.662583,2.59
13.705881,2.51
13.721487,2.67
13.730224,2.84
13.730305,2.82
13.763979,2.94
13.765020,3.18
13.768088,2.52
13.788029,2.84
13.791775,2.53
13.797234,2.56
13.819994,2.69
13.842716,2.56
13.845486,2.97
13.854616,3.29
13.872296,2.63
13.894871,2.51
13.919080,2.56
13.954039,2.98
13.966592,3.05
13.967770,2.66
13.991580,3.91
13.993283,2.58
14.002857,3.04
14.015067,2.52
14.024706,2.56
14.027340,2.55
14.050665,3.24
14.079303,2.59
14.132283,2.85
14.180820,2.56
14.226463,3.04
14.254139,3.1
14.259251,2.5
14.289769,2.61
14.295952,2.97
14.328282,3.05
14.357137,2.7
14.360020,2.51
14.369341,2.83
14.394498,2.98
14.401916,2.7
14.423998,2.72
14.431373,2.73
14.450615,3.38
14.456173,2.54
14.473660,2.62
14.503933,2.59
14.508279,2.63
14.509500,2.94
14.532630,2.51
14.596346,2.5
14.641830,2.73
14.701041,3.58
14.723709,3.06
14.729860,3.15
14.761869,2.95
14.767016,3.89
14.781664,2.94
14.792622,2.52
14.828815,2.8
14.841260,2.75
14.863038,2.54
14.878963,2.57
14.895544,2.91
14.924675,2.78
14.967128,3.79
14.976285,2.66
14.993080,2.63
15.025711,2.55
15.029180,2.8
15.103121,2.57
15.103299,2.86
15.240583,3.26
15.247827,2.67
15.319492,2.7
15.385426,2.61
15.443556,2.55
15.469611,2.63
15.485710,2.78
15.486492,2.79
15.503684,2.83
15.521079,2.63
15.527867,2.51
15.571637,3.03
15.600614,2.71
15.613284,2.65
15.630309,2.93
15.657712,2.62
15.718702,2.67
15.741791,2.86
15.742524,2.76
15.849697,2.5
15.853279,2.71
15.869808,2.57
15.914267,3.29
15.999922,2.64
16.010610,2.84
16.035581,3.14
16.054470,2.96
16.095922,2.79
16.208277,2.87
16.213340,2.82
16.213988,2.54
16.214869,2.71
16.287895,3.33
16.303260,3.44
16.307327,2.83
16.311380,2.63
16.390217,3.76
16.390696,2.82
16.413698,2.61
16.440627,3.41
16.445878,2.8
16.453352,2.9
16.462938,2.85
16.484218,3.3
16.491106,2.73
16.516243,2.86
16.561332,2.54
16.572616,2.82
16.583967,2.51
16.617715,3.82
16.624561,3.23
16.650958,2.76
16.691191,2.88
16.691287,2.74
16.698520,3.08
16.709548,2.63
16.771944,3.96
16.831003,2.67
16.846937,2.61
16.856720,2.78
16.885468,2.78
16.911809,2.55
16.917041,2.9
16.922724,2.92
16.929159,3.1
16.941763,2.51
17.064612,2.79
17.066519,2.64
17.077140,2.59
17.181046,2.6
17.235795,2.51
17.240242,2.98
17.271202,2.59
17.290278,3.7
17.377911,2.6
17.384726,2.51
17.433197,2.83
17.466877,2.52
17.482527,2.84
17.502017,2.89
17.550886,2.5
17.551182,2.66
17.616514,2.5
17.650198,2.57
17.677044,2.52
17.679009,2.91
17.688516,2.6
17.699010,2.86
17.826739,3.57
17.827517,3.94
17.827857,3.56
17.841071,2.93
17.853391,2.68
17.853508,3.05
17.864757,2.7
17.865039,2.59
17.870824,2.65
17.878283,2.78
17.882965,2.72
17.885173,2.87
17.933150,2.56
17.998815,3.15
18.008447,2.86
18.026977,2.7
18.033415,2.94
18.096422,2.7
18.096534,2.78
18.150826,2.64
18.243643,3.48
18.244068,3.27
18.274455,2.74
18.300712,2.65
18.356025,2.51
18.379911,2.55
18.450709,3.86
18.450753,3.47
18.480514,3.77
18.496233,2.52
18.501494,2.51
18.543241,2.71
18.546740,2.77
18.557988,2.69
18.591427,2.73
18.693472,2.5
18.735303,2.92
18.792647,2.65
18.799506,2.51
18.843488,2.79
18.892472,2.92
18.932295,2.52
18.978684,2.68
19.165244,2.59
19.174068,2.54
19.192486,2.82
19.216874,2.88
19.257685,2.53
19.292061,2.55
19.331645,2.7
19.351028,2.63
19.369480,2.53
19.369687,2.64
19.389394,2.55
19.404514,2.58
19.432249,2.55
19.442028,2.63
19.470498,3.03
19.499549,3.21
19.524112,2.84
19.544338,2.9
19.555532,2.8
19.630683,2.74
19.655462,2.52
19.660539,3.15
19.694395,2.55
19.763082,3.95
19.777683,2.78
19.783982,3.4
19.801321,3.51
19.827881,2.77
19.863990,2.95
19.942207,2.94
19.950375,2.8
19.962131,2.87
19.963273,2.88
19.972906,2.78
20.031438,2.67
20.056303,2.97
20.188652,2.58
20.212355,2.58
20.227892,2.63
20.259392,3.27
20.272205,2.67
20.281237,2.95
20.310486,2.63
20.356280,2.53
20.364059,2.77
20.376249,2.61
20.379300,2.73
20.381871,2.85
20.387228,2.86
20.408185,2.56
20.438263,2.64
20.515881,2.5
20.584156,2.57
20.598429,3.11
20.611576,2.67
20.665032,2.67
20.667647,2.52
20.667822,2.77
20.685232,3.02
20.685783,2.72
20.709953,2.8
20.735985,2.87
20.738605,2.66
20.790094,2.87
20.799277,2.54
20.860024,2.6
20.965852,2.83
20.989513,2.63
21.029024,2.58
21.050064,2.55
21.104001,2.93
21.151355,2.56
21.355376,2.9
21.441309,3
21.490625,2.83
21.511960,2.85
21.512604,2.61
21.539832,2.58
21.588049,2.9
21.841401,2.65
21.865166,2.82
21.867772,2.6
21.904192,2.57
21.906422,2.74
21.908419,2.52
21.912469,2.91
21.931274,4.14
21.962273,2.9
22.009194,2.7
22.020291,3.44
22.057555,3.58
22.081272,2.81
22.083495,2.57
22.099203,2.9
22.123936,3.25
22.134858,2.65
22.178654,2.51
22.357294,2.66
22.376889,2.52
22.416679,2.57
22.463841,2.83
22.466095,2.51
22.532078,2.61
22.548564,2.56
22.568733,2.54
22.686992,2.62
22.699236,2.7
22.709472,2.79
22.720032,3.27
22.739345,2.57
22.855057,2.51
22.908087,2.76
22.940828,2.62
22.948520,2.6
22.975919,2.71
23.039349,2.71
23.047723,2.73
23.105953,2.75
23.159218,2.83
23.168736,2.53
23.321305,3.54
23.334448,2.51
23.393183,2.67
23.441332,2.75
23.509373,3.41
23.641066,4
23.642640,3.25
23.695639,2.76
23.710044,2.85
23.721879,2.67
23.727807,2.79
23.732514,4.11
23.735800,2.69
23.738538,2.65
23.749031,2.69
23.806455,2.51
23.886284,2.51
23.902146,2.72
23.902523,2.55
23.903109,2.73
23.929606,2.5
23.935134,3.08
23.952574,2.61
23.972609,2.62
23.980413,2.91
23.987203,3.08
24.030477,2.56
24.054570,2.86
24.057446,3.02
24.090207,2.81
24.204596,3.1
24.205706,2.88
24.213840,2.84
24.235826,2.54
24.289732,2.72
24.296502,2.6
24.371524,2.82
24.415285,2.66
24.470355,2.51
24.548109,3.13
24.581243,2.5
24.590369,2.74
24.659009,2.83
24.701407,2.66
24.759381,2.5
24.812678,2.56
24.823450,2.77
24.847814,3.14
24.855076,2.5
24.881691,2.94
24.898717,2.61
25.062036,2.59
25.076443,3.51
25.271785,2.7
25.294277,3.01
25.319855,2.62
25.332852,2.59
25.335249,2.89
25.561593,2.82
25.566003,2.56
25.614806,2.69
25.704690,3.18
25.713588,2.66
25.720683,3.41
25.728281,2.84
25.743727,2.53
25.760629,2.57
25.760963,2.57
25.818571,2.77
26.004677,2.55
26.034917,3.03
26.041813,2.5
26.067073,3.98
26.085215,2.71
26.086974,2.85
26.095421,2.76
26.168009,2.94
26.276959,3.11
26.350588,2.62
26.518927,4.96
26.519515,2.5
26.520513,3.38
26.522167,2.87
26.522235,2.5
26.523649,3.34
26.523894,2.5
26.537410,2.5
26.539431,2.69
26.571906,2.51
26.578919,2.5
26.603003,2.52
26.624969,2.53
26.648357,2.52
26.658116,2.63
26.659856,2.6
26.697551,3.22
26.765735,2.52
26.774260,2.83
26.783429,3.14
26.892497,2.52
26.892751,2.7
26.913689,2.59
26.933639,3.21
26.947673,4.83
26.949045,2.5
26.960350,2.63
26.963607,2.63
27.011272,2.72
27.033723,3.18
27.107170,3.45
27.116809,2.6
27.118748,2.94
27.131400,2.58
27.141416,2.78
27.150776,2.54
27.157246,2.53
27.184773,2.84
27.191654,3.2
27.194322,3.85
27.219259,2.77
27.287750,3.07
27.393711,2.57
27.468742,3.86
27.690198,2.96
27.743277,2.88
27.745662,2.5
27.769984,2.62
27.826966,2.63
27.846111,2.7
27.946806,2.88
27.978504,2.54
28.059190,2.78
28.112048,2.5
28.158104,2.58
28.162541,2.58
28.180499,2.54
28.196319,2.53
28.207507,2.6
28.230987,3.05
28.252216,2.54
28.273286,2.5
28.411371,2.92
28.415461,2.53
28.417895,2.89
28.507391,2.62
28.547685,2.84
28.568539,3.27
28.654198,2.83
28.681593,2.93
28.703152,2.5
28.732602,2.52
28.856594,2.5
28.856940,2.83
28.923925,2.9
29.061831,2.5
29.091373,2.6
29.092349,2.9
29.133963,2.65
29.142759,2.97
29.163111,2.54
29.225612,3.07
29.237971,2.54
29.247972,2.81
29.269795,2.85
29.341261,2.51
29.375639,2.82
29.391524,2.68
29.394558,2.77
29.545915,2.95
29.607011,2.84
29.671054,2.68
29.677491,2.72
29.687430,3.26
29.749646,2.82
29.754693,2.5
29.799449,2.8
29.800796,2.62
29.829931,2.96
29.947183,2.81
29.954516,2.59
29.995016,3.15
30.261220,2.78
30.495695,3.01
30.497947,2.65
30.527581,4.6
30.534453,2.52
30.566576,2.56
30.581274,2.56
30.609096,2.68
30.701605,2.85
30.720750,2.5
30.738010,2.91
30.759586,2.67
30.781481,3.14
30.803331,3.1
30.955995,2.94
30.964593,2.5
31.081005,3.11
31.273823,2.56
31.323630,3.48
31.324569,3.27
31.444780,2.83
31.459471,3.05
31.467726,2.63
31.467941,2.92
31.618519,2.81
31.714818,2.64
31.824200,2.6
31.829381,2.81
31.938207,2.67
32.022891,2.93
32.073875,2.57
32.078408,3.1
32.453707,2.62
32.562121,2.84
32.590952,2.6
32.633691,3.02
32.638233,2.97
32.639583,3.43
32.706372,2.61
32.832810,2.5
32.978847,2.76
33.012031,2.52
33.022898,3.01
33.087606,2.9
33.094447,2.57
33.211169,3.25
33.237884,3.48
33.252140,2.68
33.423515,2.68
33.447001,3.52
33.455993,2.57
33.511475,3.97
33.523586,3.1
33.631712,2.53
33.701343,3.55
33.766864,2.67
33.945330,2.8
33.965116,3.3
34.019214,2.66
34.094322,2.94
34.118698,3.01
34.127417,2.66
34.135922,2.51
34.183486,2.53
34.280113,2.71
34.319416,2.97
34.370511,3.29
34.415398,2.64
34.418584,2.55
34.418943,2.55
34.525858,2.66
34.617562,2.6
34.837202,2.58
34.999481,2.52
35.015462,2.5
35.035743,2.8
35.043504,2.53
35.071228,2.93
35.286920,2.55
35.292900,2.8
35.313012,2.55
35.348770,2.5
35.365687,2.5
35.504970,2.61
35.688878,2.54
35.864735,2.54
35.974193,2.59
35.980048,2.94
36.004270,2.53
36.027642,2.64
36.166391,2.61
36.169792,2.68
36.388829,2.64
36.533900,2.8
36.568777,2.64
36.990359,2.5
37.002159,3.05
37.016512,2.93
37.032898,2.67
37.235925,2.63
37.296335,2.5
37.327866,2.74
37.341366,2.55
37.358652,2.58
37.554761,4
37.564807,2.82
37.636298,2.71
37.663925,2.75
37.670858,3.07
38.060456,2.94
38.093173,2.59
38.278569,2.67
38.288787,2.5
38.292579,2.6
38.292887,3.24
38.293296,2.78
38.349483,2.61
38.356343,2.9
38.373219,2.65
38.387345,3.21
38.391907,2.6
38.412887,4.09
38.467336,3.17
38.485301,3.56
38.547400,2.72
38.558864,2.65
38.594856,3.15
38.727471,2.77
38.817746,2.8
38.878273,2.59
38.924068,2.73
38.983486,2.63
38.985075,2.72
39.108945,2.72
39.310673,3
39.376364,3.11
39.385818,2.62
39.483181,3.51
39.515194,2.58
39.553041,2.63
39.618367,2.68
39.655489,2.56
39.675964,2.76
39.757506,2.55
39.788975,3.93
39.810114,2.7
39.827764,2.71
39.842396,2.81
39.845183,3.07
39.850140,3.13
39.996356,2.85
40.289922,2.57
40.339944,2.9
40.354506,2.65
40.371811,2.51
40.399159,2.81
40.444172,2.69
40.553329,3.42
40.592911,2.64
40.912080,2.89
41.098328,2.77
41.392780,2.56
41.409981,4.57
41.449422,2.54
41.712076,2.51
41.827808,2.63
42.184702,2.67
42.405120,2.81
42.647810,2.66
42.822922,2.58
43.012521,2.87
43.014101,2.55
43.274141,2.65
43.581420,2.57
43.637889,2.55
43.671951,2.83
43.674970,2.51
43.792875,2.56
44.016624,4.3
44.031723,2.56
44.237021,3.38
44.295433,2.59
44.447040,2.67
44.492289,2.68
44.642935,2.78
44.722964,3.51
44.724299,2.66
44.736210,3.59
44.773173,2.56
44.931297,2.74
45.104305,2.56
45.128817,2.7
45.150440,2.65
45.209318,2.76
45.293076,2.5
45.359856,2.53
45.392138,3.42
45.414874,2.94
45.423282,2.67
45.426953,2.59
45.431764,2.7
45.451461,2.67
45.474434,2.73
45.502736,2.65
45.612210,2.54
45.884397,2.64
45.969944,2.7
46.006636,2.55
46.025372,2.83
46.068120,3.13
46.102100,3.26
46.165311,3.16
46.425587,2.52
46.494899,2.7
46.540267,2.53
46.576646,2.68
46.587735,3.19
46.799864,2.66
46.822055,3.04
47.209589,2.66
47.210295,3.24
47.273415,2.61
47.372495,3.91
47.701684,2.57
47.734502,3.15
47.744109,2.7
47.772241,3.54
47.881961,3.17
47.953682,2.91
48.055826,2.6
48.076510,3.06
48.108788,2.66
48.108955,4.73
48.115434,2.51
48.115517,2.75
48.130017,3.35
48.152689,3.29
48.311737,2.55
48.418995,2.82
48.440615,2.77
48.458446,3.15
48.491814,2.75
48.521357,3.65
48.531745,2.5
48.556774,3.47
48.563588,2.82
48.658374,2.58
48.666160,2.65
48.685924,2.91
48.697155,2.51
48.868104,2.62
49.019792,3.19
49.030308,3.72
49.057332,2.86
49.375222,2.57
49.431322,2.6
49.548457,2.91
49.891783,2.64
49.939447,3.22
49.970238,2.61
50.055691,2.5
50.284403,2.52
50.293300,3.03
50.492644,2.64
50.522791,2.59
50.535068,2.65
50.536505,3.29
50.604382,2.62
50.621194,5.23
50.623205,2.7
50.623309,2.59
50.627652,2.56
50.630634,3.09
50.634868,3.61
50.635929,2.6
50.651697,3.35
50.678087,2.56
50.678555,3.21
50.685358,2.58
50.698623,2.71
50.814009,2.89
50.876037,2.88
51.022321,2.68
51.044508,2.65
51.068629,2.73
51.166201,4.14
51.214772,2.5
51.228747,2.55
51.243482,2.75
51.575458,2.54
51.700121,2.69
51.818701,2.85
51.842770,2.82
51.846773,2.5
