t_days,size
10.731856,4.7
10.782473,4.7
10.810692,5
10.814919,4.7
10.851023,4.8
10.911247,5.7
10.934572,4.6
10.956876,4.7
11.009194,5.1
11.029246,4.9
11.054562,4.8
11.064135,6.4
11.072760,4.5
11.074434,4.8
11.077703,4.7
11.079914,4.7
11.085239,4.9
11.087821,4.5
11.096462,4.6
11.101731,4.7
11.115830,4.7
11.130959,4.5
11.147710,6.1
11.165338,6.4
11.174904,4.5
11.189334,4.9
11.192276,4.8
11.214433,4.6
11.215570,4.8
11.232814,5.6
11.260397,5.6
11.262325,5.7
11.275870,4.6
11.289112,4.6
11.298618,5.1
11.304729,4.5
11.305321,4.5
11.315159,4.8
11.315627,4.9
11.319387,4.8
11.327618,4.7
11.333016,4.5
11.336433,5.9
11.359560,4.6
11.364693,4.5
11.373162,4.5
11.387069,5.6
11.393053,4.9
11.397978,4.7
11.418789,5.1
11.425073,4.9
11.430176,5.1
11.434550,5.3
11.500158,4.6
11.502435,4.9
11.522713,4.5
11.526341,4.5
11.527298,4.6
11.544308,4.5
11.556505,4.9
11.558016,4.9
11.569219,4.7
11.616908,4.6
11.629081,4.5
11.629909,4.5
11.656847,4.5
11.658470,4.7
11.673095,4.7
11.684811,5.5
11.685800,5.5
11.697402,4.6
11.700424,5.5
11.701490,5.2
11.711979,4.9
11.713285,5
11.750345,5
11.764113,5
11.799389,4.6
11.884681,4.5
11.901148,4.9
11.935291,4.8
11.939393,4.7
11.954089,4.6
11.970040,4.6
12.031513,4.8
12.059861,4.5
12.159408,5.2
12.170884,4.6
12.172937,4.8
12.206390,5.1
12.272674,4.7
12.340321,5
12.346966,4.5
12.365348,4.5
12.376120,4.8
12.376199,4.8
12.415031,4.6
12.416876,4.5
12.428609,4.8
12.431513,4.5
12.469159,4.8
12.481057,4.5
12.492283,4.7
12.511551,4.6
12.521248,4.5
12.530832,4.8
12.536972,4.7
12.615672,4.9
12.622791,5.1
12.633295,4.6
12.654142,4.7
12.655292,4.8
12.757259,4.9
12.783998,4.6
12.808935,4.6
12.924832,5.1
12.947362,4.9
12.950660,4.8
12.959953,4.5
12.965111,4.8
12.970361,4.6
13.011689,4.7
13.053841,5
13.107361,5.8
13.119800,4.6
13.202426,4.8
13.206805,4.7
13.250744,4.6
13.264060,4.8
13.302860,4.7
13.319397,4.7
13.396561,4.7
13.424957,4.8
13.441048,4.7
13.473726,4.9
13.496293,4.7
13.497864,4.6
13.519164,4.5
13.521091,4.5
13.521817,4.6
13.529692,4.5
13.563129,5.4
13.565077,4.6
13.566419,5
13.572623,4.5
13.573289,4.6
13.582191,4.9
13.612905,4.6
13.696252,4.9
13.714785,4.8
13.718807,4.8
13.977349,4.8
13.984988,4.7
13.988374,4.8
14.007737,4.6
14.034250,4.6
14.040307,4.8
14.043673,4.7
14.124449,4.9
14.164827,5.3
14.243060,6.2
14.289439,5.1
14.350247,4.5
14.385297,4.9
14.410847,4.6
14.416444,4.7
14.436175,4.6
14.492298,4.6
14.509454,4.5
14.572123,4.5
14.611779,4.7
14.810520,4.5
14.825195,4.5
14.830438,4.8
14.831512,4.5
14.928764,4.6
14.993519,4.7
15.010472,4.8
15.064711,4.8
15.071741,4.6
15.087652,4.6
15.090486,4.6
15.094441,4.7
15.106410,4.9
15.164103,4.5
15.189034,5.3
15.192590,4.7
15.200990,4.5
15.205578,4.8
15.219511,4.7
15.296147,5.1
15.312908,4.7
15.350464,4.5
15.404820,4.7
15.430837,4.7
15.441846,4.7
15.446017,4.7
15.456041,4.6
15.490203,4.7
15.491200,4.9
15.521460,4.5
15.527744,4.5
15.566451,4.7
15.596901,4.6
15.617851,4.5
15.775993,4.7
15.898539,5
15.970170,4.5
15.973286,5
16.015500,4.5
16.058106,4.6
16.136911,4.7
16.143546,4.8
16.192349,4.9
16.223630,4.8
16.272207,4.5
16.289927,4.7
16.329979,5.3
16.373653,4.7
16.374599,4.8
16.396804,4.8
16.463799,4.5
16.505525,4.5
16.627836,4.6
16.642631,4.8
16.692763,6.2
16.705293,4.9
16.814874,4.7
16.898057,4.6
16.984855,4.6
16.999008,5.2
17.018890,4.9
17.073830,4.5
17.169835,4.5
17.204473,4.6
17.230813,5.2
17.241580,4.5
17.313418,4.5
17.317085,4.7
17.320248,4.7
17.352479,4.6
17.374018,4.5
17.495023,4.5
17.505045,4.5
17.537213,4.5
17.672957,4.6
17.718405,4.5
17.753577,4.9
17.906958,4.7
18.054585,4.8
18.151647,4.6
18.213994,6.1
18.245947,4.6
18.276733,4.6
18.310811,4.5
18.339723,4.7
18.353885,4.6
18.358417,4.5
18.450986,5.5
18.457276,4.7
18.484642,4.7
18.516036,4.6
18.520894,4.5
18.540326,4.6
18.614176,4.7
18.621112,4.5
18.623949,4.6
18.638826,4.8
18.692459,4.6
18.743362,4.9
18.877620,4.9
18.988523,5.7
19.035687,4.7
19.061879,4.6
19.091884,4.6
19.129376,4.5
19.295283,5.1
19.301170,5.2
19.307854,4.5
19.314383,5.1
19.341053,4.6
19.374373,4.7
19.385239,4.6
19.435392,4.8
19.463083,4.5
19.510164,4.5
19.517714,4.6
19.593055,4.5
19.638355,4.6
19.647925,4.8
19.663779,4.6
19.711327,4.7
19.779744,4.6
19.821092,4.6
19.864483,4.9
19.902255,4.7
19.969835,4.5
20.028560,4.7
20.057426,4.5
20.061876,6
20.179364,4.8
20.197317,4.5
20.243340,4.5
20.330972,4.5
20.372367,4.6
20.387290,4.6
20.482820,4.5
20.489590,4.7
20.575460,5.1
20.597951,4.6
20.617398,4.6
20.658383,4.5
20.687880,4.5
20.694038,4.8
20.900650,4.9
20.909711,4.6
20.936054,4.5
21.012614,4.8
21.168343,4.8
21.174432,4.8
21.210705,5
21.257989,5.9
21.269930,5.1
21.322231,4.6
21.351249,4.6
21.373739,5.3
21.400252,4.5
21.435433,4.7
21.470397,5.5
21.510155,4.5
21.592674,4.8
21.902335,4.5
21.931743,5.2
21.958804,4.5
21.968378,4.5
21.973369,4.7
21.990661,4.7
22.003509,4.6
22.089942,4.8
22.138072,4.5
22.168818,4.7
22.192071,4.6
22.234544,4.6
22.277029,4.6
22.369275,4.8
22.386412,4.7
22.387974,4.6
22.399583,4.8
22.421327,4.6
22.456306,4.6
22.555526,4.6
22.890786,4.9
23.063026,4.7
23.065842,4.5
23.078037,5.2
23.086588,4.6
23.087978,4.5
23.122019,4.7
23.245747,4.5
23.289527,4.8
23.299506,4.9
23.306409,4.8
23.313703,5.1
23.379888,4.9
23.381323,5
23.461283,4.7
23.462767,4.7
23.556396,4.7
23.755611,4.5
23.923631,4.6
23.947013,4.5
23.956510,4.5
24.010940,4.7
24.018440,4.6
24.081698,4.7
24.119443,5.1
24.122310,5
24.161675,5.1
24.309109,4.9
24.334766,4.9
24.417155,4.6
24.499191,4.5
24.563510,4.6
24.623296,4.6
24.660133,4.7
24.671201,4.7
24.710370,4.5
24.821411,4.8
24.943815,4.7
25.140620,4.5
25.217803,4.6
25.371750,4.7
25.385453,4.6
25.474692,4.5
25.559123,4.5
25.581450,4.7
25.584084,4.8
25.651137,4.7
25.677491,5
25.727332,4.6
25.742537,4.7
25.744556,4.5
25.771451,4.5
25.817637,4.5
25.836819,4.7
25.893506,4.7
25.894264,4.8
26.005584,4.6
26.014333,4.9
26.019518,4.5
26.298965,4.9
26.339214,5.3
26.430332,4.6
26.443948,4.8
26.563676,4.6
26.565233,4.9
26.668786,4.6
26.752178,4.7
26.810110,4.5
26.844408,4.5
26.871112,4.9
27.033339,4.6
27.110221,4.5
27.157553,4.6
27.212366,4.8
27.251369,4.6
27.254271,4.8
27.333379,4.5
27.365500,7.1
27.375705,4.7
27.377230,4.6
27.389137,4.7
27.394761,4.5
27.401969,4.5
27.406288,4.6
27.558918,4.7
27.562016,4.6
27.604951,4.6
27.643909,4.6
27.677729,5.1
27.723197,4.6
27.798615,4.7
27.857433,4.5
27.882598,4.9
27.916173,4.6
27.974099,4.7
28.056423,4.6
28.140425,4.6
28.179072,4.6
28.267019,4.6
28.315325,4.5
28.548986,4.6
28.555962,4.7
28.560475,4.7
28.655417,4.8
28.818779,5.1
28.864356,4.7
28.866275,4.7
28.884143,4.6
29.030074,4.6
29.129935,4.5
29.163863,5.3
29.379914,4.5
29.466007,4.7
29.545043,4.6
29.616037,4.5
29.650483,4.9
29.760100,4.8
29.794730,4.6
29.934806,4.5
29.984077,4.7
30.233285,4.7
30.260771,4.7
30.389375,4.6
30.441148,4.5
30.449755,4.5
30.498987,4.5
30.505386,4.6
30.567734,4.7
30.590875,4.5
30.659357,5.1
30.962070,4.9
31.099894,4.7
31.104035,6.6
31.104477,5.8
31.111241,5.2
31.116356,4.7
31.124208,4.5
31.124515,4.7
31.126278,4.5
31.133138,5
31.134335,4.7
31.138190,4.9
31.143182,4.7
31.146417,4.7
31.155720,4.7
31.159734,4.8
31.167966,4.8
31.176211,4.7
31.189350,4.7
31.194073,4.5
31.218093,4.5
31.236920,4.7
31.247350,5.5
31.292364,4.6
31.305099,4.8
31.317900,4.5
31.390100,4.5
31.399533,4.7
31.422837,4.5
31.424740,4.9
31.482427,4.5
31.492254,4.5
31.504953,5.4
31.526173,4.6
31.595412,4.5
31.636975,4.7
31.649223,4.7
31.678460,4.5
31.694397,5.5
31.698979,4.7
31.707753,4.7
31.723527,6.2
31.734737,4.5
31.751333,4.8
31.766020,4.5
31.807326,4.7
31.817699,4.5
31.824163,4.6
31.852386,4.6
31.973122,5.9
31.986253,4.7
32.061553,4.7
32.080829,4.6
32.084008,4.5
32.126460,4.8
32.186993,4.5
32.413400,4.5
32.511162,4.5
32.552731,4.6
32.577363,5.6
32.670656,4.9
32.743025,5.1
32.755461,4.7
32.768501,4.6
32.806691,5.3
32.896253,4.5
32.996317,4.7
33.073713,4.5
33.138703,4.5
33.263341,4.6
33.299972,4.5
33.491463,4.8
33.590987,6
33.594524,5
33.595435,5
33.606723,4.7
33.615247,5.5
33.649595,4.7
33.660084,4.8
33.664429,4.5
33.679667,4.7
33.701032,5
33.766464,4.5
33.824334,4.7
33.890670,5.1
33.935622,4.6
33.958446,4.8
34.014414,5.1
34.015547,5.7
34.125586,4.6
34.198722,4.8
34.219518,4.6
34.234823,4.5
34.491789,4.5
34.518153,4.5
34.739889,4.8
34.752777,4.8
34.798646,4.8
35.296351,4.6
35.301352,4.8
35.366644,4.9
35.569934,4.6
35.641827,5
35.647802,4.9
35.856327,5.8
35.939947,4.6
36.065261,4.5
36.423608,4.7
36.606190,4.7
36.607758,4.8
36.618313,5.5
36.630412,4.6
36.802817,4.6
36.827400,4.7
36.838926,4.6
36.881646,4.5
36.884048,4.5
36.884392,4.7
36.953182,4.5
37.021306,4.7
37.043751,4.6
37.060047,4.6
37.295391,4.7
37.375342,4.6
37.417422,4.9
37.426138,4.7
37.459460,4.5
37.491626,4.6
37.515558,4.7
37.607064,4.5
37.848544,4.5
37.921720,4.6
38.215045,4.6
38.303582,5
38.485918,4.5
38.505492,4.7
38.511296,4.8
38.561209,4.6
38.646114,4.6
38.657937,4.8
38.929236,5
39.046686,4.6
39.298044,4.5
39.349953,4.9
39.375495,4.6
39.552570,4.5
39.571530,4.6
39.609543,4.7
39.660850,4.6
39.794797,4.8
39.845609,4.6
40.079277,4.5
40.087430,4.7
40.405107,4.5
40.449278,4.7
40.526889,4.6
40.630746,4.5
40.786564,5.7
40.790228,4.7
40.839091,5.8
40.890433,5
41.051957,4.5
41.105463,5
41.326843,6.2
41.333879,5.1
41.338612,4.8
41.389200,4.7
41.433962,5.6
41.447931,4.6
41.612723,4.6
41.893403,4.7
42.122416,4.6
42.195748,4.7
42.402011,5.2
42.445331,5
42.937376,4.5
43.030583,4.8
43.184987,5.9
43.217359,4.6
43.244321,4.5
43.364670,4.5
43.575029,4.9
43.596253,4.5
43.675835,4.7
43.680875,4.6
43.972027,4.6
44.155404,4.7
44.170533,4.7
44.183004,4.9
44.366441,4.6
44.439015,4.9
44.585597,4.6
44.639057,5
45.038210,4.6
45.134693,5.1
45.141072,4.9
45.644332,5.1
45.645838,4.7
45.735045,4.6
45.736239,4.8
45.927402,4.9
46.267783,5
46.272116,4.5
46.278154,4.6
46.425396,4.6
46.427551,4.6
46.511849,4.8
46.513945,4.8
46.516570,4.6
47.053433,4.7
47.664155,5
47.665742,5
47.761096,5
47.832233,4.8
47.833969,4.5
48.144887,4.5
48.153740,5.5
48.345999,4.5
48.480256,4.6
48.634007,4.6
48.749192,4.5
48.810767,4.8
49.047518,4.9
49.117661,4.7
49.470708,4.9
49.525406,4.6
49.622066,4.8
49.689690,5.2
49.838942,4.6
49.972358,5.1
50.000438,4.7
50.012522,4.8
50.014212,4.6
50.182009,4.6
50.191210,4.8
50.227395,5
50.241005,4.5
50.476107,4.9
50.515556,4.5
50.820372,4.7
50.871526,4.7
50.876659,4.6
51.018046,4.5
51.054242,4.6
51.191894,4.8
51.417245,4.6
51.785831,4.6
51.849455,4.7
52.106054,4.5
52.140835,4.7
52.238502,4.7
52.285015,4.8
52.309902,4.6
52.392583,4.5
52.434141,4.7
52.614511,4.5
52.652378,5.1
53.025049,4.5
53.248450,4.5
53.326066,4.7
53.340926,4.5
53.661458,4.5
53.676938,4.5
53.691948,4.6
53.996717,5
54.109363,5.4
54.247857,4.7
54.314202,4.7
54.405418,4.5
54.414384,4.5
54.446310,4.5
54.484076,4.5
54.661633,4.6
54.887919,4.7
54.972422,4.6
55.190584,4.7
55.383270,6
55.393390,4.7
55.403040,5
55.406787,4.6
55.470896,5.2
55.522542,4.7
55.534639,5.2
55.603356,4.7
55.611222,4.7
55.708656,4.8
55.724151,4.7
55.948860,4.5
55.978190,4.8
56.517400,4.8
56.950403,4.8
57.235078,4.7
57.467530,4.6
57.490070,4.5
57.590332,4.6
57.629128,5.7
57.683897,4.6
57.707959,4.6
57.730561,4.8
57.963415,4.5
57.967547,4.7
58.134756,4.5
58.205923,4.8
58.321063,4.8
58.374776,4.6
59.213129,4.5
59.265245,4.5
59.603813,5.6
59.614933,4.5
59.729579,4.6
59.744498,4.6
59.754405,4.7
59.856248,4.5
59.877300,4.7
60.062385,5.1
60.073314,4.7
60.113967,5.2
60.130855,5
60.184111,4.6
60.186331,5.1
60.193002,4.7
60.201570,5
60.238083,4.6
60.434881,4.7
60.469333,4.6
60.526334,4.7
60.566687,4.7
60.591528,4.6
60.609608,4.6
60.735545,4.6
60.815063,5.2
61.287553,4.5
61.354672,4.8
61.507525,4.7
61.519534,5.2
61.523535,4.8
61.524592,4.8
61.565630,4.7
61.685509,4.5
61.692538,4.8
62.166807,4.7
62.402703,4.6
62.440704,4.7
62.628993,4.6
63.029024,4.5
63.187893,4.6
63.445639,4.5
63.488672,4.6
63.668753,4.8
63.742694,6.1
63.746010,4.6
63.776954,4.5
63.988712,4.5
64.052565,4.7
64.385665,4.6
64.753075,5
64.872028,4.7
65.193717,5.1
65.269400,5.1
65.282397,4.8
65.316845,4.6
65.334872,4.8
65.556456,4.9
65.674950,4.7
65.808790,4.5
66.063026,4.7
66.106597,4.5
66.421650,4.8
66.558350,4.8
66.644233,4.5
66.686102,4.5
66.964193,4.6
67.270894,4.5
67.323188,4.6
67.575099,4.5
67.618685,4.6
67.687304,4.8
67.776841,4.5
68.067726,4.6
68.251419,4.5
68.323875,4.5
68.465658,4.6
68.478843,4.8
68.729935,4.8
69.115577,4.8
69.143338,5.3
69.766534,4.7
69.791584,5.8
70.071111,5.1
70.129642,4.7
70.480094,4.5
70.683680,4.8
70.747877,4.5
70.992393,4.6
71.128747,4.8
71.193293,4.6
71.205603,4.6
71.493535,4.5
71.680582,5.6
71.726226,4.7
71.895610,4.5
71.929297,4.6
71.957794,4.6
72.079733,4.5
72.112491,4.7
72.114592,4.6
72.116172,5
72.159338,4.6
72.160721,4.7
72.163274,4.6
72.174310,4.8
72.222621,4.7
72.374856,5.6
72.587153,4.5
72.662160,4.9
72.835046,4.9
72.982410,4.6
73.324243,4.5
73.370869,4.7
73.818881,4.7
73.912815,5.8
73.996221,4.6
73.997979,4.6
74.188800,4.7
74.252076,5
74.354040,4.8
74.524146,4.6
74.532839,4.6
74.580027,4.7
74.617970,4.9
74.702421,4.5
74.772835,4.6
75.486959,4.6
75.613250,4.8
76.049444,4.5
76.215479,4.8
76.387697,4.6
76.389493,4.6
76.481006,4.6
76.908282,4.7
77.310336,4.6
77.324507,4.7
77.370184,4.6
77.719119,4.8
77.766466,4.7
77.840919,4.5
77.852504,4.7
78.086354,4.5
78.095945,4.8
78.177473,4.7
78.333146,5
78.355706,4.6
78.381722,5
78.761679,4.8
78.903029,4.7
79.162730,4.6
79.203683,4.5
79.237694,4.7
79.763357,4.8
79.804326,4.8
80.276689,4.8
80.576589,4.9
80.616663,4.5
80.755108,5.1
81.086024,4.6
81.236431,4.7
81.279331,5.4
81.444309,5
81.447577,4.8
81.477946,4.8
81.653614,4.7
81.755277,4.7
81.894332,5.2
81.926195,4.6
82.040380,4.7
82.105512,4.5
82.453551,4.7
82.535156,4.7
82.763657,4.7
82.866271,4.7
83.001076,4.6
83.369051,4.9
83.622316,4.6
83.762925,6.1
83.824333,4.8
83.933635,4.5
83.965839,4.6
84.426284,5.5
84.761931,4.5
84.910334,4.7
84.996726,4.6
85.080159,4.6
85.265802,4.7
85.644268,4.8
85.962307,4.6
86.707022,4.7
86.791939,4.8
86.884540,4.6
87.086072,4.8
87.545835,4.9
87.600055,4.9
87.728684,4.5
87.805758,4.7
87.920904,4.5
88.097543,4.5
88.188798,4.6
89.088476,4.6
89.112822,4.6
89.683950,5
89.947923,4.5
90.194260,5
90.202898,5.4
90.412886,4.7
90.520495,4.8
90.628457,4.8
91.105638,4.6
91.328717,4.7
91.351621,4.5
91.532624,4.8
91.701053,5
91.885053,4.5
91.937948,4.7
92.022573,4.5
92.033257,4.6
92.137944,4.6
92.344658,4.7
92.447859,4.8
92.599011,4.5
92.727430,4.7
92.785829,4.7
93.099573,4.9
93.299638,4.9
93.777135,4.7
94.010583,4.5
94.044531,5.1
94.245133,4.5
94.307611,4.7
94.343781,4.7
94.460708,4.9
95.305880,5.7
95.381673,5.4
95.385832,4.5
95.505863,4.7
95.634855,4.5
96.169684,4.5
96.395956,4.7
96.423874,4.6
96.728377,4.6
96.764050,4.8
97.182472,5
97.551298,4.9
97.757173,4.5
97.865274,4.5
98.545689,4.9
98.953293,4.6
99.205152,4.7
99.239372,5.7
99.558422,4.5
99.596590,4.9
100.046100,4.8
100.317137,4.5
100.518550,4.7
100.550144,4.6
100.825316,4.6
100.833500,4.7
101.567094,4.6
101.724475,4.7
102.127273,5.4
102.364282,4.6
102.645562,4.9
102.650005,4.5
103.242198,4.6
103.362906,5.7
103.522660,4.6
103.623207,5.1
103.669771,6.7
104.108620,4.7
104.187189,4.7
104.200418,5.3
105.047327,4.6
105.375352,4.5
105.406002,4.7
105.495175,5.5
105.790240,4.7
106.047302,4.7
106.055351,4.5
106.175787,4.7
106.387427,4.5
107.184150,4.7
108.267867,4.8
108.387783,4.7
108.452285,4.5
108.697947,4.8
108.799450,4.6
108.915791,4.7
109.080913,5.2
109.317081,4.9
109.405324,4.6
109.626594,4.7
110.453312,4.5
110.524396,4.6
110.584778,4.6
110.599564,4.7
110.619380,4.7
110.686277,5
110.729352,5
110.732771,4.7
111.025035,4.7
111.191905,4.9
111.440473,4.5
111.465798,4.8
111.667768,4.8
111.939892,4.6
112.220474,4.7
113.199647,4.6
113.579520,4.5
114.085020,4.6
114.438571,4.5
114.621345,4.7
114.667354,4.9
115.207531,4.7
115.217788,4.6
115.430788,4.7
115.676892,4.9
115.773561,4.5
116.036577,4.7
116.525374,4.6
116.779596,4.6
117.394848,5.7
117.469414,4.5
117.682682,4.8
117.844224,4.6
117.927575,4.9
117.974830,4.9
118.448050,4.8
118.534220,5.5
119.307188,4.8
119.308619,5
120.330109,4.5
120.515036,4.5
120.799151,7
120.803753,4.8
120.805550,4.7
120.813308,4.7
120.881635,4.6
120.891732,4.5
120.894337,4.8
120.914691,4.8
120.938738,4.7
120.977883,4.8
120.984913,4.8
121.051380,4.5
121.112179,4.5
121.130325,4.5
121.149075,4.6
121.314036,4.6
121.415504,4.5
121.562653,4.7
121.606026,4.8
121.765884,4.6
121.826174,4.5
121.946601,5.2
122.308745,4.5
122.316059,4.6
122.393318,4.6
122.414283,4.8
122.572994,4.6
122.602447,4.5
122.612897,4.8
122.680926,4.9
122.715258,4.8
123.042073,4.6
123.067225,4.6
123.134448,5
123.162744,4.6
123.410412,4.9
123.573482,4.9
123.625575,5.1
123.632082,4.7
123.831891,4.5
123.933681,4.5
124.035145,4.5
124.544153,4.6
124.825392,4.9
124.933692,5
125.386398,4.7
125.405121,4.6
125.410376,4.5
125.413159,4.5
126.007595,4.9
126.011366,4.6
126.260279,5.5
126.849141,4.5
126.980070,4.7
127.317136,4.7
128.022159,4.5
129.360121,4.8
129.380637,4.6
129.426371,4.6
129.634737,4.7
129.828092,5.2
130.307032,4.8
130.639795,4.8
131.217497,4.6
131.307867,4.5
131.756816,4.5
131.803551,5.1
132.515841,4.6
132.594147,4.6
132.709885,4.6
132.718948,4.6
132.798635,4.8
133.008371,4.7
133.599413,4.5
133.868687,4.6
133.950001,6.3
134.481992,4.8
134.673575,4.5
134.815205,4.5
135.389431,5.1
135.545150,6.3
136.220139,5
136.221087,5.1
136.225269,4.8
136.255902,5.6
136.262680,4.5
136.617349,4.5
136.620528,4.8
136.657529,4.9
136.716927,4.9
137.325726,4.6
137.326123,4.6
138.377507,5
138.608754,4.6
139.135589,5.6
139.389390,4.6
139.461129,5.2
139.607853,4.8
140.011238,4.5
140.379802,5.4
140.528745,4.9
140.730713,4.5
140.736039,4.5
141.018391,4.6
141.308369,4.8
141.316093,5
141.546836,6.3
141.588267,4.7
141.743631,4.6
141.981965,4.6
142.125065,4.6
142.287282,4.5
142.490261,4.5
142.492752,5.5
142.574608,4.6
142.946472,4.7
143.047646,4.7
143.118648,4.5
143.332213,5.7
143.400625,4.6
143.910645,4.7
144.569201,4.9
144.681200,4.6
145.448661,4.5
145.753789,4.6
146.499369,4.6
146.780215,4.7
147.213173,5
147.228962,4.8
147.803728,4.7
148.061472,5.3
148.374456,4.5
148.508550,4.8
148.538229,4.9
148.778426,4.6
148.908687,4.7
149.324397,4.5
149.805032,4.6
150.064964,4.6
150.284024,4.6
150.583649,4.9
150.595046,4.6
151.498949,4.6
151.530122,4.6
151.575784,4.8
151.946834,4.5
152.819366,4.7
153.042136,4.7
153.322948,5.2
153.478294,4.5
153.524778,5.8
154.507065,4.6
155.113875,4.8
155.343436,4.8
155.819365,4.6
156.173265,4.7
156.520765,4.6
156.621985,4.8
157.028054,4.8
157.322877,4.7
158.187407,4.6
158.289325,5
158.382392,4.6
158.434082,4.5
158.575653,5.3
158.775607,4.6
158.887999,5
158.894520,4.6
159.089754,4.6
159.124654,4.8
159.248429,6.1
159.335131,4.5
159.448816,4.6
159.755551,4.8
160.200085,4.6
160.417397,4.8
160.788818,4.6
160.961561,4.5
160.993159,6.2
162.071871,4.5
162.219766,4.5
162.351185,4.9
162.444466,4.5
162.577083,4.7
162.716877,4.9
163.662155,4.6
163.680111,4.7
163.764400,4.7
164.001895,4.6
164.118040,4.7
164.233885,4.7
164.234157,5.9
164.267383,4.9
164.271330,4.7
164.418999,4.6
164.568079,4.5
164.679492,4.8
165.012894,4.8
165.111768,4.5
165.381916,4.5
165.740624,4.6
166.526831,4.5
166.853080,5
166.931582,4.7
167.741530,4.5
168.369986,4.7
168.771017,4.7
169.063429,4.6
169.123286,4.5
169.363234,4.9
171.097548,4.6
171.313707,4.5
171.356666,4.7
171.524708,4.7
171.742300,4.6
172.139362,4.7
172.148289,4.7
172.332074,4.9
172.979304,4.9
173.143386,4.7
173.157266,4.7
173.316877,4.8
173.693244,4.6
174.931741,4.6
175.007422,4.7
176.080973,4.9
176.629460,5
177.046637,4.5
177.274756,4.9
178.269498,4.6
178.315666,4.6
178.326628,4.5
178.585290,5.1
178.814622,4.5
178.849018,4.5
179.209067,4.6
179.505877,5.2
179.512022,4.6
179.695150,4.8
179.706524,4.7
179.766385,5
179.997146,4.6
180.077110,4.7
180.321729,5.1
180.361145,4.5
180.854034,4.7
181.327651,5.1
181.633095,4.6
181.680532,4.7
183.009824,4.9
183.024517,4.8
184.142025,4.7
184.182695,4.7
184.237947,4.8
184.697413,4.8
185.402483,4.6
185.460821,4.7
185.497437,4.7
185.719649,5
185.824736,4.6
186.141638,4.8
186.352894,4.7
186.565951,4.7
186.807555,4.5
187.382090,4.8
188.092888,6.1
188.360238,4.8
188.482497,4.7
188.611045,4.7
188.617819,4.8
188.986655,4.9
188.989994,4.7
189.569631,6.7
189.578773,4.9
189.578889,5.1
189.600602,5.7
189.604156,4.9
189.640060,5.9
189.659890,5.8
189.704431,5.7
189.814245,4.7
190.019290,4.5
190.074696,5.3
190.075041,5.7
190.109478,4.7
190.229063,4.6
190.393755,4.8
190.505825,5.2
191.054097,5.6
191.203753,5.1
191.303521,4.5
191.531963,5.4
192.096782,4.5
193.627492,4.6
193.633816,4.9
194.322654,5.1
195.000062,4.5
195.592333,4.9
195.812736,4.5
196.103892,5
196.309759,5.2
196.533882,4.9
196.974392,4.5
196.982250,4.7
197.938862,4.9
198.697578,4.6
199.085348,4.7
199.333157,4.6
199.489072,4.7
199.887480,4.9
200.854655,4.8
201.456599,4.5
201.486168,4.7
201.563736,4.7
202.179726,5.1
202.415520,4.6
202.417159,4.7
202.464096,4.7
202.974192,4.9
203.033812,4.5
203.419873,5
203.481707,4.7
205.322080,4.9
205.460195,4.9
205.668433,4.8
207.258495,4.8
207.301197,4.7
207.393963,4.5
207.612449,4.6
207.674074,4.5
207.979224,4.9
207.980069,4.7
208.176126,5.3
208.180436,5.2
209.118850,4.6
209.201958,4.9
209.248666,4.8
209.878405,5.3
210.152399,4.7
211.432207,4.7
212.674544,4.8
212.874696,5.6
213.876655,4.8
213.902632,4.8
214.453805,4.5
215.466219,4.7
215.483123,5
215.510031,4.8
215.627361,4.6
216.515743,4.9
216.638069,4.8
217.153136,4.9
217.217361,4.6
218.109285,4.5
219.166450,4.8
220.145131,5
220.603914,4.5
220.616400,4.9
220.942283,4.7
221.138639,4.7
221.855870,4.7
222.333322,4.5
222.477243,4.5
222.649529,4.6
223.295492,4.6
223.506868,4.8
223.818632,4.7
226.642298,4.7
227.660463,4.6
227.922088,4.7
228.293767,4.6
228.473968,5
228.514486,4.7
230.494771,4.7
230.513868,4.8
230.606883,4.7
230.613279,4.6
230.847472,4.5
231.050658,4.5
231.513105,4.5
231.575941,4.7
232.026635,4.9
232.687246,4.9
232.984527,4.9
233.030367,4.5
233.052121,4.5
233.723665,4.8
233.823121,4.9
234.136189,4.8
234.349300,4.7
234.517847,4.7
234.876906,4.7
235.440990,5
235.831291,4.7
236.328956,4.6
236.586070,4.6
237.200073,5
237.883932,4.8
238.196553,4.6
238.382080,4.8
238.415859,4.5
238.713805,4.8
239.090625,4.8
241.301587,4.5
241.371963,4.6
241.523063,4.7
241.530764,4.5
241.840453,4.6
242.117078,5
242.533925,4.9
242.707416,5
242.984884,4.8
243.324711,4.5
245.178034,4.6
245.290107,5.1
245.430477,4.9
247.138111,4.8
247.579314,4.7
249.485147,4.8
249.789977,5.3
249.804478,4.9
249.816283,4.8
249.829417,4.9
249.932623,4.7
249.946586,4.7
249.966037,4.7
250.578778,4.7
251.116780,5
251.164362,5
252.074025,4.5
252.339291,4.8
253.129135,4.6
253.305457,4.6
253.493438,4.8
253.570341,4.9
253.580408,4.8
253.817600,5
253.819211,4.8
253.852060,4.5
255.168099,4.7
255.291743,4.6
255.867542,4.5
256.910862,4.8
257.568141,6.1
257.812321,4.7
258.193865,6.2
259.548219,4.7
259.564724,4.7
259.763490,4.5
259.831219,4.8
