burst_id,source,freq_mhz,toa_s,toa_err_s,snr
FRB20201124A_2021MayApr_0817,FRB20201124A,1146.972,1.390833e-02,8.333904e-05,17.1
FRB20201124A_2021MayApr_0817,FRB20201124A,1188.965,1.330134e-02,1.013595e-04,17.9
FRB20201124A_2021MayApr_0817,FRB20201124A,1230.968,1.252705e-02,6.758876e-05,26.9
FRB20201124A_2021MayApr_0817,FRB20201124A,1272.947,1.238807e-02,4.015814e-05,28.2
FRB20201124A_2021MayApr_0817,FRB20201124A,1314.942,1.244573e-02,1.702949e-05,60.6
FRB20201124A_2021MayApr_0817,FRB20201124A,1356.443,1.243405e-02,2.770613e-05,44.4
FRB20201124A_2021MayApr_0817,FRB20201124A,1397.461,1.245555e-02,6.362534e-05,24.7
FRB20201124A_2021MayApr_0817,FRB20201124A,1438.477,1.164294e-02,1.406492e-04,11.2
FRB20201124A_2021MayApr_0817,FRB20201124A,1479.465,1.169692e-02,2.335377e-04,6.5
FRB20201124A_2021MayApr_0549,FRB20201124A,1104.98,1.337335e-02,1.176554e-04,11.7
FRB20201124A_2021MayApr_0549,FRB20201124A,1146.972,1.258574e-02,1.067446e-04,11.5
FRB20201124A_2021MayApr_0549,FRB20201124A,1188.951,1.281199e-02,6.235816e-05,16.6
FRB20201124A_2021MayApr_0549,FRB20201124A,1230.959,1.263797e-02,5.228689e-05,16.0
FRB20201124A_2021MayApr_0549,FRB20201124A,1272.942,1.274930e-02,5.901245e-05,10.8
FRB20201124A_2021MayApr_0549,FRB20201124A,1314.941,1.276104e-02,2.537210e-05,42.6
FRB20201124A_2021MayApr_0549,FRB20201124A,1356.445,1.269693e-02,8.265164e-05,12.5
FRB20201124A_2021MayApr_0549,FRB20201124A,1397.46,1.218754e-02,1.447226e-04,6.1
FRB20201124A_2021MayApr_0549,FRB20201124A,1438.477,1.214566e-02,9.781236e-05,10.1
FRB20201124A_2021MayApr_0129,FRB20201124A,1020.995,1.326774e-02,2.693736e-04,6.8
FRB20201124A_2021MayApr_0129,FRB20201124A,1062.986,1.336917e-02,8.056021e-05,26.8
FRB20201124A_2021MayApr_0129,FRB20201124A,1104.974,1.287466e-02,3.416683e-05,57.5
FRB20201124A_2021MayApr_0129,FRB20201124A,1146.95,1.247894e-02,2.997547e-05,60.7
FRB20201124A_2021MayApr_0129,FRB20201124A,1188.956,1.267930e-02,1.013769e-04,14.1
FRB20201124A_2021MayApr_0129,FRB20201124A,1230.959,1.185031e-02,6.350456e-05,21.7
